# Constructed from biom file
#OTU ID	A_01	A_02	A_03	A_04	A_05	A_06	A_07	A_08	A_09	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	B_01	B_02	B_03	B_04	B_05	B_06	B_07	B_08	B_09	B_10	B_11	B_12	B_13	B_14	B_15	B_16	B_17	B_18	B_19	B_20	B_21	B_22	B_23	B_24	C_01	C_02	C_03	C_04	C_05	C_06	C_07	C_08	C_09	C_10	C_11	C_12	C_13	C_14	C_15	C_16	C_17	C_18	C_19	C_20	C_21	C_22	C_23	C_24	G_01	G_02	G_03	G_04	G_05	G_06	G_07	G_08	G_09	G_10	G_11	G_12	G_13	G_14	G_15	G_16	G_17	G_18	G_19	G_20	G_21	G_22	G_23	G_24	L_01	L_02	L_03	L_04	L_05	L_06	L_07	L_08	L_09	L_10	L_11	L_12	L_13	L_14	L_15	L_16	L_17	L_18	L_19	L_20	L_21	L_22	L_23	L_24
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus	6.99545295558e-05	0.000166611129623	6.72404518558e-05	0.0295529895964	0.088367821983	1.14649645016e-05	0.0264612134815	0.0	0.00364166059723	0.0	0.00663129973475	0.0	0.0	0.0	0.0	6.31512472371e-05	0.0	0.0	0.0	0.0	8.98736866186e-05	0.000306546967375	0.0	0.0	0.000160012801024	0.000142060588841	0.231936088613	3.81431895335e-05	0.00109003909669	0.000221631205674	3.92726701488e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000114742498709	0.0	0.0	0.0	0.0	0.00669045495094	0.0	0.000159215827438	0.0	0.0	0.00209780590137	0.306512515084	0.0	2.07549258357e-05	2.98089247921e-05	2.70797227036e-05	0.000360399322449	2.67971987995e-05	0.0189709001644	0.000130847235852	0.0122664571329	6.01015716561e-05	0.0	0.00415789473684	0.0	0.00885764652114	0.0	0.0	0.00294334069169	0.0	0.00239510334427	0.0	0.0	0.0	0.0	0.219092585762	3.15361246308e-05	0.000947642738688	0.0	0.00048606610499	7.17660427008e-05	0.100168151745	0.0	0.00198680759755	0.00195119343544	0.0	0.00272929228816	0.0	0.0	0.000232186514061	0.000131147540984	0.0	8.83782589483e-05	0.0152042592403	0.0	0.0	0.0	4.84273226955e-06	0.00105574591294	2.83537795588e-05	0.000488519785051	0.0590890326132	0.0	0.000192038627198	9.15806825814e-05	0.212184503888	0.000879120879121	0.0	0.0	0.00072939460248	0.0	0.0	0.000329353643475	0.0	0.0	0.000881512553955	0.000204005304138	0.0	0.0	2.69065535396e-05	0.0	0.000570654112276	0.00699054427638
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.90493061707e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.43942646175e-05	0.056313102377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.18613394507e-05	0.0449136804457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.77716532669e-06	0.0	0.000141023833028	0.116813444603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.84273226955e-06	0.124154454995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37772546782e-05	0.0718951946611
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.17033514715e-06	0.0	0.000107323774362	0.0487121704035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000118821292776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0386202627416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.77716532669e-06	0.0	3.52559582569e-05	0.0959889243549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010238558411	0.0	0.0	0.0	4.84273226955e-06	0.101655055569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37772546782e-05	0.0609955802856
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0.0747813920951	0.00133288903699	0.0241057019903	0.0443580656225	0.0247400004271	0.0046490431054	0.0849851945456	0.000207973712123	0.0223355183297	0.103596349973	0.0053050397878	7.69941484447e-05	0.0	0.0	0.0	0.0185980423113	0.00909655302724	0.0	0.000130804447351	0.00262449528937	0.0133666683007	0.000306546967375	0.0	0.0	0.0	0.000390666619313	0.0	9.53579738338e-05	0.00337982143899	0.000498670212766	0.00535417403029	0.000357602631955	0.0862068965517	0.0	0.0	0.000177546309996	0.442452789044	0.000420722495267	0.000884799150593	0.000772338403042	0.000746268656716	0.0120969123745	0.0120428189117	0.00682840616967	8.99915546387e-05	0.000149475815492	3.18613394507e-05	1.71951303391e-05	0.0015570866908	0.00123609394314	0.0	0.000238471398337	0.0134857019064	0.00063670546966	0.0369310061455	0.0131556996115	0.0680405626431	0.000611140213026	0.0139435646242	0.0213496767241	0.00521052631579	0.00456341476988	0.0	0.00783399786601	0.0	0.00652653805548	0.00674623767514	0.00239510334427	0.000605624407541	0.000690178756298	0.0	0.0	0.0	0.0	0.0	0.784615384615	0.0	0.0	5.23837212348e-06	0.000145887281234	0.100055630613	0.000430088714909	0.0	0.000317359568391	0.000183116645303	0.0	0.000423398937405	0.000262295081967	0.000153080750096	0.000954485196642	0.0	0.0	0.00129906871207	6.13183444047e-05	0.0	0.000644826845027	0.0	0.126038104543	0.0	0.0180578450472	0.0	0.000152634470969	0.000100656785526	0.0	1.35334479165e-05	0.0	0.0	0.000890845254939	0.000152765047357	0.00115273775216	0.00299417798725	0.0	0.00176302510791	0.00068001768046	0.0163747143945	0.000763475339747	0.000376691749554	2.79501369557e-05	0.0	0.0114542797274
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__	0.000279818118223	0.0	0.00672404518558	0.0	0.0	0.0	0.00103732483356	0.0	0.0	0.0	0.0	0.00777640899292	0.0	0.00209569140056	0.0	0.00195768866435	5.39854779064e-05	0.00136487716106	0.0	0.0	0.00163406702943	0.0	0.00225379926161	0.00361585373617	0.0	0.0	0.0	0.0	0.0	0.0	0.000104727120397	0.0	0.0379310344828	0.0	0.0	0.0027815588566	0.0	0.0	0.000530879490356	0.0	0.0	0.0	0.000669045495094	0.00425771208226	0.0	6.79435524966e-05	3.18613394507e-05	0.00383451406562	0.00556658491962	7.87320982892e-06	0.000159121098074	0.0	0.0	0.0	3.57295983993e-05	0.0	0.0	0.0	3.0050785828e-05	0.00703798491379	0.0	0.0	0.0	0.0	0.0124020664409	0.0	0.0	0.00603211212632	0.0	0.0	0.0	0.0023170403415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.60513002204e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.73160604778e-05	0.0	0.0	0.0	0.00138220538548	0.00167574361123	0.000103925496966	0.000204394481349	0.0	0.000101149309024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029010989011	0.0	0.0	0.00024313153416	0.0	0.0	0.0	5.54477405046e-05	0.0	0.000151984923096	0.000578015028391	0.00647372429551	0.0	7.17508094388e-05	0.0	4.75545093563e-05	0.001082918068
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia	0.0	0.0	0.0	0.0	0.00250923612446	0.0	1.88604515192e-05	0.000228771083335	0.0	0.0	0.0	0.00816137973514	0.00224387363448	0.0	0.0138663411657	0.0	0.0	0.0	0.00693263570961	0.0	1.63406702943e-05	0.0	0.0	0.00889958366755	0.0	0.0	0.0	0.0	0.0	0.0	0.00132217989501	0.0	0.0	0.0	0.0	0.0	0.0	0.000229484997418	0.000685719341709	0.000118821292776	5.74052812859e-05	0.0	0.0	0.0	0.0	0.0	0.000223029376155	0.0075658573492	0.0	0.0	0.000518873145893	0.0	0.0	0.0	0.0209420108618	0.0171596081889	0.0	0.00104766893662	0.00297502779698	0.0	0.00121052631579	0.0	0.0132320616336	0.00423990565508	0.0074754524616	0.0	0.00376232485729	0.0	1.75543306534e-05	0.0	0.00447750669863	0.00708572087836	1.47547030616e-05	0.0	0.00118455342336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.37158469945e-05	0.0	0.0	0.000767891880823	0.0	8.6604580805e-05	0.0	9.68546453909e-05	0.00108103324019	0.0	0.0	5.50433466355e-06	0.0	2.74340895997e-05	0.00024421515355	0.0	0.00263736263736	0.0	0.0	0.0	0.00110045590316	0.0	0.00028818443804	0.00144164125312	0.000100877635428	0.00103349747705	0.00508313216144	0.0	0.0	0.0	0.000134160657387	2.37772546782e-05	0.000343364265465
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0268709578072	0.0143489813995	0.0240471708166	0.0	0.000536785601516	0.00761195238481	0.00818926296633	0.00824068018313	0.0110363391655	0.000163406702943	0.000306546967375	2.14647548725e-05	0.0	0.0	3.55151472103e-05	0.0	0.0	0.000399136371594	0.0	0.0	0.0	0.0344827586207	1.72686220503e-05	0.0	0.0664023199385	8.72257839417e-05	0.0	0.00263227747301	0.000594106463878	0.000516647531573	0.0301566087523	0.0118198037467	0.00554305912596	0.000173060681998	0.000115504039244	0.0	0.0	0.00622834676321	1.57464196578e-05	0.000629566083684	0.0	0.000920710571924	0.000540598983674	0.0	0.000762649252842	0.0	0.0	0.0	0.0246161099138	0.00436842105263	0.00784684734821	0.0	0.00749705172123	0.0	0.0202514636721	0.00609756097561	0.0	0.0001316574799	0.000414107253779	0.00539416161331	0.0	5.90188122464e-05	0.0	0.0	0.0	0.0	0.0	5.76220933583e-05	4.68923403967e-05	7.94723039021e-05	0.000216259297327	0.0	0.0298000634719	0.0	0.0	0.00273160604778	8.74316939891e-05	7.65403750478e-05	0.00107821475917	0.0	0.00642368384304	0.000796762143406	0.000224833929484	6.77982517737e-05	0.00481723584226	0.0	0.000244259892526	2.75216733177e-05	0.00164843398771	0.0	0.0	0.000100656785526	0.00307692307692	0.0	8.12875955129e-05	0.00024313153416	0.0172404758162	2.18235781939e-05	0.00220255249074	0.00776268367064	0.00242106325028	0.0020669949541	0.0121553160382	0.0123127697385	0.00794014353336	0.000134532767698	8.94404382581e-05	0.000713317640345	0.0039002658872
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00508161379735	0.0251550044287	0.0183284197066	0.0348245346353	0.0153457530786	0.062893081761	0.0	0.0285153695226	0.0122476446837	0.00727159828096	0.00151083862492	0.0	0.00999452529188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0648635852518	0.0	0.00221835497504	0.0145328260485	5.94106463878e-05	0.00269804822044	0.0246393201055	0.0247546833185	0.026028277635	0.000816846419028	7.47379077462e-05	0.000127445357803	0.00400646536901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020541487069	0.0204210526316	0.0173632366854	0.0240484014886	0.0148256303701	0.0100071846454	0.0124772051061	0.00882200311365	0.00860463053313	0.000377418109048	0.000966250258817	0.0	9.61427527593e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0494446207553	0.0	0.0	0.00670609284729	0.0	0.0	0.000724701723376	0.0103921367871	0.0	0.00112585955046	0.000613183444047	0.0	0.0	0.0	0.0	0.0	0.00996553274389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0345857569565	0.0	0.00279950596953	0.0225672303854	0.00353071723999	0.00398200498511	0.0178504641121	0.0194211728865	0.0	0.000556068773151	0.000391301917379	0.0	0.00224507404342
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	0.0146204966772	0.000166611129623	0.0175833781603	0.0170344117983	0.0132722574583	0.0164206954074	0.0117500612965	0.0119168937046	0.0174799708667	0.0139559849705	0.00751547303271	0.0711425931629	0.126896958961	0.105885696018	0.128519987794	0.0837701294601	0.118498124005	0.124567788899	0.0902550686723	0.0837146702557	0.0505498635554	0.0477775344865	0.059435906242	0.0423844263652	0.0	0.0	0.0	0.0	0.00237847931377	0.0	0.000942544083572	7.15205263911e-05	0.00344827586207	0.0	0.0	0.342190921465	2.18064459854e-05	0.192212809088	0.0351707662361	0.010872148289	0.0241676234214	0.0898187176588	0.0535236396075	0.106041131105	0.0219787066137	0.00545586726548	0.000828394825718	0.0342183093748	0.00607263809413	0.0	0.000276732344476	0.0	0.00411611785095	0.000913011616871	0.0139613405745	0.0062680235468	0.0142623487079	0.021040684477	0.000871472789013	0.110385237069	0.0810526315789	0.115421002838	0.175128947311	0.094850339754	0.0460672619659	0.0801100553476	0.0605864037364	0.0535793488867	0.00388828423972	0.032438401546	0.0043364828656	0.0585509364304	0.0	0.0104699933774	0.00118455342336	0.0	0.0	3.58830213504e-05	0.0	5.21026004408e-06	7.94723039021e-05	9.47653100648e-05	0.0	0.249158997144	0.000122077763535	0.280437494004	0.0351967439256	0.000174863387978	0.000459242250287	0.00480777728679	0.0812941537831	0.0692640692641	0.0290529500407	0.0111190597854	0.000464902297876	0.0141482595997	4.72562992647e-06	0.0	0.0	0.00412108496928	0.000219472716798	6.10537883876e-05	0.0	0.0189010989011	0.0	0.0	0.0	0.161924225751	0.0	0.0218196788802	0.0863321319656	0.0297589024513	0.0173870752021	0.0676957600898	0.0873318101041	0.0532905787143	0.0170856614976	0.0131421543966	0.00411346505932	0.0495501047701
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00338114128776	0.000284180612567	0.0	0.0	0.0	0.0	0.00258999624165	0.00483906284213	0.0106894479265	0.00527099805202	0.0	0.0	0.0	0.0	0.000924315807901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027825055937	6.63599362945e-05	0.000118821292776	0.000746268656716	0.0	0.0	0.0	0.00240208226613	0.000631875038218	0.0	0.00235573285646	0.0	0.0	0.0	0.0	0.0	1.20133107483e-05	0.0	7.14983674539e-05	0.0	0.0	0.0	0.0	0.0	0.000834770994491	0.0	0.0	0.0	0.00233547685318	0.0	0.0	0.000342309447741	0.00434812616468	0.000881398956424	0.0056724224128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.10388817677e-05	0.0375131919793	0.0	0.0	0.0	0.0	0.0	0.0	0.00354501417428	0.00149207971385	6.29555195041e-05	0.00221896296671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.17538081515e-05	0.0	0.000605265812569	0.00109429144629	0.0	0.000634678852501	0.0	0.00191036530131	0.00158756777908	0.000499322348242	0.00563469563839
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia	0.00111927247289	0.0	0.000504303388919	0.00125757402538	0.00109979285455	0.00118949006704	0.000886441221403	0.000811097477279	0.00169944161204	0.00161030595813	0.0	0.000307976593779	0.0	3.55201932299e-05	6.10314311871e-05	3.15756236186e-05	5.39854779064e-05	9.0991810737e-05	0.0	0.000201884253028	4.90220108829e-05	0.0	0.0	1.27318793527e-05	0.0	0.0	0.0	0.0	0.000179728073759	0.0	6.54544502481e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.42688735821e-05	0.0	0.0	0.0	0.0	0.0	0.000206341564069	0.000817470512671	0.0	4.84281602834e-05	0.0	0.000216637781629	8.40931752382e-05	0.000969165356581	0.000476655783026	0.0015047432123	0.000742098830103	0.0	0.000168372844828	0.000157894736842	0.0	0.000217632592657	8.42365361936e-05	3.42125970782e-05	0.0	0.0	0.0	0.0	0.0	3.52559582569e-05	9.61427527593e-06	0.0	0.000483553911005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.28963923575e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.32183181399e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00131868131868	0.0	0.0	0.0	0.0	0.0	2.05846027172e-05	0.0	0.0	0.0	6.8001768046e-05	0.0	0.0	2.69065535396e-05	0.0	0.0	8.80421193499e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Gluconacetobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0228672620881	0.0484204310599	0.0131069513018	0.0438205675923	0.0321124092201	0.0409209922531	0.0691537761601	0.0452583387835	0.0345895020188	0.0139140807556	0.00335012042917	0.0	0.00926880816877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1491980825	0.0	0.0037865024574	0.0133383471952	0.00374287072243	0.00677382319173	0.0371817278366	0.0243086529884	0.0392834190231	0.00114220050118	0.000237802433738	9.55840183521e-05	0.00498658779834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0534415409483	0.0371578947368	0.0434637431131	0.0147554897821	0.0366709720896	0.0303123610113	0.0387753143296	0.020887389725	0.0150802803158	0.000552961415581	0.00179446476637	3.52559582569e-05	0.00303811098719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.106632814979	0.000122077763535	9.59416674662e-05	0.0139585069041	8.74316939891e-05	0.000153080750096	0.000653999116217	0.0339408211324	0.0139645300936	0.00251153284334	0.00110373019928	9.68546453909e-06	0.000948274772098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656605355552	0.0	0.00843968711404	0.0328805101192	0.0107939069908	0.00662654264697	0.0230525993676	0.049504950495	0.0198503588334	0.0013812030817	0.0010062049304	0.0	0.00182247187054
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00117180347879	9.47268708557e-05	0.0	0.0	0.0	0.0	0.0014216383156	0.00282461134224	0.00850004292951	0.00343760742523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0137499760953	6.63599362945e-05	0.0	0.000459242250287	0.0	0.0	0.0	0.00164753769262	0.000278568565236	3.18613394507e-05	0.000859756516954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000333908397796	0.0	2.80788453979e-05	0.0	0.00169562018108	0.000129735339907	0.0	0.000245760629147	0.00179446476637	0.000423071499083	0.0033169249702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0265758418881	1.36580302389e-05	0.0	0.0	1.76756517897e-05	0.0	0.0	0.00183601711307	0.000858456821666	3.87418581564e-05	0.00129597552187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205846027172	0.0	0.000100877635428	0.000243175876953	0.0	0.000507743082001	0.0	0.00123770146282	0.000715523506065	0.000427990584207	0.00499198816714
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122062862374	0.0	0.0	0.000818926296633	0.0	0.0	0.000253280389562	0.000547405298883	0.0010947024985	0.000509275174108	0.0	0.0	0.0	0.0	0.00178094182179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00152989998279	0.0	0.0	5.74052812859e-05	0.0	0.0	0.0	0.000145370972878	3.39717762483e-05	0.0	0.000257926955086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0101289353893	0.0	0.0	0.0	0.00855334051724	0.0	0.0	0.0	0.0	0.0	9.59785008158e-05	0.00324338349766	0.0	3.51086613067e-05	0.000345089378149	7.05119165139e-05	0.000365342460485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00187086251559	0.0	0.0	0.0	0.0	0.0	0.0	0.000259813742415	2.04394481349e-05	1.93709290782e-05	0.000107471140838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00366468163078	8.96885117985e-05	0.000111800547823	0.0	0.000537056928034
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Shigella	0.586428821266	0.00474841719427	0.725524475524	0.61815479593	0.54395968138	0.652416671205	0.458308971917	0.368030280972	0.714493809177	0.570048309179	0.297966401415	0.0314906067139	0.0282846176557	0.0142791176784	0.0270247177296	0.0282601831386	0.0198936486085	0.0116469517743	0.0357096141269	0.0670255720054	0.0309982515483	0.00258375301073	2.14647548725e-05	0.014043262926	0.00020001600128	0.000497212060944	4.90117995908e-05	0.000100125872525	0.0757705549396	0.00116356382979	0.0419301208289	0.00135889000143	0.0689655172414	1.72686220503e-05	0.0	0.000414274723324	0.0	0.00137690998451	0.00252167757919	0.00225760456274	0.00149253731343	0.0139817004215	0.0265388046387	0.0144601542416	0.000782234282629	8.15322629959e-05	6.37226789014e-05	0.0464268519155	0.256023979135	0.000377914071788	0.0117680429489	0.000119235699168	0.126083188908	0.024675340277	0.567019794198	0.271407802855	0.569381746811	0.360790990047	0.0303512936863	0.177464978448	0.141	0.00907117814013	0.0545169644606	0.0286685011512	0.0436039549762	0.00201554851713	0.00908147379346	0.00780626275171	0.00129024330302	0.00103526813445	0.00638132844451	0.0180171518671	0.000191811139801	0.401171041428	0.0213219616205	0.00274725274725	0.0	0.000693738412774	0.000162389535828	0.000573128604849	0.00603989509656	0.00365939889635	0.00147789075432	0.00107902253253	6.10388817677e-05	0.0	0.00152969938675	0.0	0.000382701875239	0.000618647812638	0.0106992935395	0.000698226504678	0.00131638962824	0.000204394481349	4.84273226955e-06	0.00326838704783	7.0884448897e-05	0.000977039570103	3.85303426448e-05	0.131050502023	0.00485583385915	0.00155687160388	0.00072976169506	0.596483516484	0.00031126930208	8.12875955129e-05	0.0024313153416	0.000786039930828	0.0	0.0088719637711	0.00648738563904	0.00403510541713	0.00118548240015	0.0341028866751	0.000888550393501	0.039089937395	0.000753383499108	0.000547822684331	0.000427990584207	0.0368808437957
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	1.88604515192e-05	0.0	0.0	0.0	0.0	0.0200954727441	0.0144670800118	0.0292331190282	0.000195300579799	0.00732554467951	0.0070990903447	9.0991810737e-05	0.00680183126226	0.0043068640646	8.17033514715e-05	0.000788263630392	0.416223061733	0.198146238366	0.0	0.0	0.0	1.90715947668e-05	0.00114372410574	0.0	0.00175417926665	7.15205263911e-05	0.0379310344828	0.0	0.0	0.0486476889389	2.18064459854e-05	0.00158727123214	0.00106175898071	0.0019605513308	0.001607347876	0.000445495356568	0.00111507582516	0.0	0.000263052236636	0.00019024194699	0.00449244886255	0.243207923516	0.0186850402896	1.57464196578e-05	0.0	2.98089247921e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00720635775862	0.00905263157895	0.00723468195225	0.020479226969	0.00426798450048	0.00569639741353	0.0114214415971	0.0	0.0	0.000614401572868	6.90178756298e-05	0.166513890848	0.141954774449	0.0	0.0	0.0	0.0	0.000324044069994	2.39220142336e-05	1.0476744247e-05	5.21026004408e-06	0.0	0.000133643385989	0.0	0.0326880355443	0.0	4.79708337331e-05	0.00514907740006	0.0	0.0	0.000989836500221	0.00767891880823	0.000558581203742	0.000652421175397	0.000286152273889	0.00149640427129	0.0692367020268	1.89025197059e-05	0.0	5.50433466355e-06	0.00457065787502	0.0	0.0	5.03283927628e-05	0.0	0.0	0.0	0.0	0.0122098202589	4.36471563878e-05	0.00142033758748	0.00870529525922	0.00201755270856	0.0034956532312	0.00569514807385	0.0128205128205	0.00656588792182	0.000152470470057	0.000184470903907	0.02622631191	0.142681058618
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	6.99545295558e-05	0.0	0.0169782140936	0.000914599291186	0.0396459307664	0.0833990180258	0.0	0.00582326393944	0.00849720806021	0.0134192163178	0.0	0.0391130274099	0.00124003542958	0.00010656057969	0.00314922184925	0.0107357120303	0.0	0.0307552320291	0.0	6.72947510094e-05	0.0234406915372	0.0298445368951	2.14647548725e-05	0.00524553429332	0.000160012801024	0.000461696913734	0.0	0.000123965365984	0.00345217949466	0.000110815602837	0.00294545026116	0.000286082105564	0.00344827586207	0.0	0.000174947515745	5.9182103332e-05	0.103340747525	0.602551108221	0.00619359405415	0.00261406844106	0.0175086107922	0.00980089784449	0.0107047279215	0.00634640102828	0.016793808581	0.00360100828232	0.000127445357803	0.00397207510833	0.0131963097045	7.87320982892e-06	0.000933971662608	0.0	0.00528054592721	0.000696772023402	0.011741639274	0.0183750804357	0.00641151455675	0.0	0.000510863359077	3.36745689655e-05	0.00931578947368	0.0498636540709	0.00015234281486	0.0013197057337	5.13188956174e-05	0.0	0.00765438505449	0.0133948372217	0.00344942597339	0.0253295603561	7.05119165139e-05	0.0176518094066	4.42641091848e-05	0.0	0.0104240701256	0.0	0.0	0.000239220142336	5.23837212348e-06	0.0	0.0	0.000274576411213	0.0	0.00352269120914	0.145882927425	0.185023505709	9.56062116722e-05	0.000524590163934	0.000229621125144	0.000159080866107	5.11927920549e-05	0.0	0.0196996553138	0.00633622892182	4.84273226955e-06	0.0154758442806	1.41768897794e-05	0.258426966292	5.50433466355e-06	0.00989060392627	0.000329209075197	0.0	2.51641963814e-05	0.00043956043956	9.47341354157e-05	4.06437977565e-05	0.0	5.24026620552e-05	0.000501942298459	0.742116097159	0.000110895481009	0.0154342782205	0.0134354672017	0.00736119139098	0.0	0.00473354710643	0.0118030081527	0.0125663815753	2.37772546782e-05	0.0263686147453
