"","ID","Group","c","e","N","NLL"
"253","M1070_s127_vaginal","Megasphaera",0.325249388197953,0.282921446703461,1,33.9463472918336
"262","M1070_s127_vaginal","Mobiluncus",0.0403557931112742,0.181934152613687,1,13.4041549636025
"272","M1070_s127_vaginal","Peptoniphilus",0.300754624162196,0.549259447167931,3,105.596658739881
"282","M1070_s127_vaginal","Peptostreptococcus",0.19803291475681,0.329444797262942,1,30.8256498403898
"292","M1070_s127_vaginal","Porphyromonas_A",0.523350420896318,1.96257705781712,1,31.686637249107
"302","M1070_s127_vaginal","Prevotella",0.308129432669977,0.355761373650003,2,70.5539111942956
"314","M1070_s127_vaginal","Prevotella_A",0.391628674323418,0.350344528834331,1,36.2235074918716
"322","M1070_s127_vaginal","Prevotella_C",0.18530609630169,0.543064077996277,1,29.8075404118986
"332","M1070_s127_vaginal","Staphylococcus",0.879697295050251,0.665153183253903,3,123.522774654396
"342","M1070_s127_vaginal","Streptococcus",0.230369201096193,0.307555315831685,2,62.8053068605317
"351","M1070_s127_vaginal","Streptococcus_A",0.130259870180032,0.377098596038273,1,25.9441009951891
"361","M1070_s127_vaginal","Ureaplasma",2.10207578087255,0.926243953799253,1,38.1463059847661
"216","M1070_s128_vaginal","Aerococcus",0.579860675268039,0.203582954865069,1,32.2141544593411
"315","M1070_s128_vaginal","Anaerococcus",0.238362205223143,0.430356703452274,1,34.524924342855
"413","M1070_s128_vaginal","Dialister_A",0.295027096291212,0.753350447699905,1,35.7735628513106
"513","M1070_s128_vaginal","Dialister_C",0.231781365708668,0.514927069463115,1,33.8434439877454
"613","M1070_s128_vaginal","Eggerthella",0.152216967017758,0.390056165830092,1,28.7839225855095
"713","M1070_s128_vaginal","Enterococcus",0.292675981592994,0.515172367586814,1,37.393288997236
"813","M1070_s128_vaginal","Fannyhessea",0.38383314415306,0.383323422497332,1,39.3582825952594
"913","M1070_s128_vaginal","Finegoldia",0.307193085692961,0.605746712912981,1,37.90315894126
"1013","M1070_s128_vaginal","Fusobacterium",0.0177341659215573,0.226673553585251,1,7.64656362413798
"1113","M1070_s128_vaginal","Gardnerella",0.790677273757625,0.0742896729385197,1,16.0921977019672
"1213","M1070_s128_vaginal","Gemella",0.221373093559374,0.473951492340758,1,34.540104178366
"1313","M1070_s128_vaginal","Lactobacillus",0.425639012979926,0.171758033948315,3,91.6148508238323
"1413","M1070_s128_vaginal","Lactobacillus_B",0.201146227184304,0.524187017131664,1,32.6147455054848
"1513","M1070_s128_vaginal","Limosilactobacillus",0.540122671035577,0.539402420980644,1,42.7752665417763
"1613","M1070_s128_vaginal","Megasphaera",0.209876238063083,0.203047706398511,2,62.0143110335133
"1713","M1070_s128_vaginal","Parvimonas",0.291085183828635,0.596237700874243,1,36.8323203051176
"1813","M1070_s128_vaginal","Peptoniphilus",0.339066237749799,0.72108740919616,1,37.8916417447377
"1913","M1070_s128_vaginal","Peptostreptococcus",0.201146227184304,0.524187017131664,1,32.6147455054848
"2012","M1070_s128_vaginal","Prevotella",0.454989936366721,0.45560983823389,1,41.2160435637702
"217","M1070_s128_vaginal","Prevotella_A",0.235044762880388,0.536477980144325,1,34.3235300756088
"224","M1070_s128_vaginal","Prevotella_B",0.218883359368085,0.362557454706915,1,34.1052875829373
"234","M1070_s128_vaginal","Prevotella_C",0.282483696688238,0.739725267783843,1,35.1003487194852
"244","M1070_s128_vaginal","Sneathia",0.119883629021534,0.272137728657192,2,51.6699258092164
"254","M1070_s128_vaginal","Staphylococcus",0.335453297902766,0.486576772740558,4,156.660735854111
"263","M1070_s128_vaginal","Streptococcus",0.251019927373912,0.555967684585809,5,176.458609390776
"273","M1070_s128_vaginal","Streptococcus_A",0.595974873500819,0.582433202375021,1,43.448262878224
"283","M1070_s128_vaginal","Ureaplasma",1.34465490695337,0.41671186446004,1,35.9131597443261
"293","M1070_s128_vaginal","Veillonella",0.252101025138418,0.439237523053121,2,71.6096253796169
"218","M1070_s130_vaginal","Actinomyces_A",0.465903511641393,0.980694267601855,1,39.1465623369744
"316","M1070_s130_vaginal","Aerococcus",0.364824888579282,0.120845286781437,1,24.8708226019433
"414","M1070_s130_vaginal","Arcanobacterium",0.315872590992049,0.827102889644081,1,35.2337722268852
"514","M1070_s130_vaginal","Atopobium",0.210122389513702,0.476316775758342,1,32.0894169056072
"614","M1070_s130_vaginal","Candidatus Lachnocurva",0.040409066991326,0.051171897997094,1,12.2257588997857
"714","M1070_s130_vaginal","Corynebacterium",0.562333732146247,1.6029915499929,1,36.9464244269983
"814","M1070_s130_vaginal","Dialister_A",0.198885597968707,0.138405885904044,1,26.216859037123
"914","M1070_s130_vaginal","Dialister_C",0.0765593271840439,0.0549827550361905,1,15.0852317370857
"1014","M1070_s130_vaginal","Eggerthella",0.038926122519896,0.0524155938101354,1,12.2136375295545
"1114","M1070_s130_vaginal","Enterococcus",0.263425411165253,0.762804305115822,1,33.5296193382497
"1214","M1070_s130_vaginal","Escherichia",0.535215956305973,0.690660187308951,1,41.8633700530781
"1314","M1070_s130_vaginal","Finegoldia",1.13224667786219,1.13377298537562,1,44.6778658495633
"1414","M1070_s130_vaginal","Hoylesella",0.205958149566321,0.199844569158899,1,29.8394251223863
"1514","M1070_s130_vaginal","Limosilactobacillus",0.0901229114482716,0.245375678056019,1,20.819499533671
"1614","M1070_s130_vaginal","Megasphaera",0.22681600026809,0.165427194111486,3,85.1124139341835
"1714","M1070_s130_vaginal","Parvimonas",0.288306536573836,0.16861272396811,1,29.3706122215771
"1814","M1070_s130_vaginal","Peptoniphilus",0.18009861616456,0.209816212439433,3,87.7817243429247
"1914","M1070_s130_vaginal","Porphyromonas_A",0.226284797431946,0.225977671318054,1,31.3954994948716
"2013","M1070_s130_vaginal","Prevotella",0.105137173160673,0.298326643497722,1,24.3013001124488
"219","M1070_s130_vaginal","Prevotella_A",0.262625106626478,0.125069485250083,1,25.0290224549607
"225","M1070_s130_vaginal","Prevotella_C",0.412446921881011,0.203555576620761,1,31.8460651378585
"235","M1070_s130_vaginal","Prevotella_D",0.0910903983865413,0.0760882196532096,1,17.7509783375255
"245","M1070_s130_vaginal","Sneathia",0.254136084296023,0.14914532437512,2,54.8625421125668
"255","M1070_s130_vaginal","Staphylococcus",0.837483426093514,1.31426626943582,1,42.9115115958962
"264","M1070_s130_vaginal","Streptococcus",0.467640174625482,0.470156111320411,1,39.935827238938
"220","M1070_s135_vaginal","Actinomyces_B",0.296611207871786,0.890669532077948,1,35.3236939727097
"317","M1070_s135_vaginal","Aerococcus",0.428060221591201,0.0779518274622738,2,41.6233809140564
"415","M1070_s135_vaginal","Anaerococcus",0.463283450728136,0.319929505915211,3,117.155803057551
"515","M1070_s135_vaginal","Atopobium",0.500821665629414,0.247782094550513,1,36.1338588907641
"615","M1070_s135_vaginal","Candidatus Lachnocurva",0.208659901888032,0.89970838912162,1,30.0354161339882
"715","M1070_s135_vaginal","Corynebacterium",0.789503675785291,0.382457042110405,1,40.3257425594046
"815","M1070_s135_vaginal","Dialister_A",1.49621451288005,0.354577249199558,1,32.4242591676077
"915","M1070_s135_vaginal","Dialister_B",0.454664896570896,0.684566715868057,1,42.4708768514588
"1015","M1070_s135_vaginal","Dialister_C",1.39661888955649,0.466887900651617,1,37.5037849265548
"1115","M1070_s135_vaginal","Eggerthella",0.900175674869888,0.134559239715127,1,23.371972374326
"1215","M1070_s135_vaginal","Fannyhessea",0.0613062230906751,0.0608284123018886,1,15.3092142896109
"1315","M1070_s135_vaginal","Finegoldia",1.92060472443586,0.36347501205447,1,29.7496791426714
"1415","M1070_s135_vaginal","Gemella",16.7707914944635,1.04823440818879,1,15.2128292584779
"1515","M1070_s135_vaginal","Hoylesella",0.167765435808572,0.139540192399793,1,26.7691527751478
"1615","M1070_s135_vaginal","Lactobacillus",0.146582611187642,0.329117906184655,3,87.9172699218536
