"","model","term","estimate","se","zval","pval","ci.lb","ci.ub","QM_stat","QM_df","QM_pval","QE_stat","QE_df","QE_pval","k"
"120","ML_Z_genus.no_art","experiment_typeAssembly",-0.307228160356598,0.213759311921066,-1.43726211314736,0.151234737567829,-0.727149464577263,0.112693143864067,1.63437631653812,16,0.0560350081558205,2010.39892082218,529,4.20717295753521e-171,546
"121","ML_Z_genus.no_art","true_biomeoral:disease",0.538443065434336,0.39972169216906,1.34704489644411,0.178542517364902,-0.246793623402428,1.3236797542711,1.63437631653812,16,0.0560350081558205,2010.39892082218,529,4.20717295753521e-171,546
"122","ML_Z_genus.no_art","true_biomerespiratory:disease",0.171517966586193,0.126819548256862,1.3524568486776,0.176807045745479,-0.0776137770842867,0.420649710256672,1.63437631653812,16,0.0560350081558205,2010.39892082218,529,4.20717295753521e-171,546
"123","ML_Z_genus.no_art","true_biomevaginal:disease",0.371713013604764,0.15992468875901,2.32430037218891,0.0204871598526282,0.0575475942027505,0.685878433006778,1.63437631653812,16,0.0560350081558205,2010.39892082218,529,4.20717295753521e-171,546
"124","slope_genus.no_art","intrcpt",-0.434176229565274,0.113877521963529,-3.81265961955446,0.000153668246850427,-0.657883899255007,-0.21046855987554,2.25557219259653,16,0.00353637296516558,1668.96825898661,529,3.14442980788204e-118,546
"125","slope_genus.no_art","true_biomeoral",0.152236800688767,0.142146784929296,1.07098307404202,0.284665419541847,-0.127004663843668,0.431478265221202,2.25557219259653,16,0.00353637296516558,1668.96825898661,529,3.14442980788204e-118,546
"126","slope_genus.no_art","true_biomerespiratory",0.150529774098205,0.153826426956619,0.978569008436091,0.328240276852484,-0.151655862872225,0.452715411068636,2.25557219259653,16,0.00353637296516558,1668.96825898661,529,3.14442980788204e-118,546
"127","slope_genus.no_art","true_biomeskin",-0.0683032586816046,0.0861066045940808,-0.793240646331326,0.427993265227179,-0.237456112787495,0.100849595424285,2.25557219259653,16,0.00353637296516558,1668.96825898661,529,3.14442980788204e-118,546
"128","slope_genus.no_art","true_biomevaginal",-0.118167925582333,0.256398357330794,-0.460876297385468,0.645076771479675,-0.621851866378984,0.385516015214319,2.25557219259653,16,0.00353637296516558,1668.96825898661,529,3.14442980788204e-118,546
"129","slope_genus.no_art","disease",-0.101996751000948,0.0366317429095768,-2.78438160184517,0.00555504920537216,-0.173958290922754,-0.0300352110791418,2.25557219259653,16,0.00353637296516558,1668.96825898661,529,3.14442980788204e-118,546
"130","slope_genus.no_art","sustained_antibiotic",-0.00849774278162627,0.0279451655190432,-0.304086328486246,0.761181697278484,-0.0633948616297268,0.0463993760664743,2.25557219259653,16,0.00353637296516558,1668.96825898661,529,3.14442980788204e-118,546
"131","slope_genus.no_art","sustained_probiotic",-0.0443047380766968,0.117736166961114,-0.376305252839849,0.706840849259328,-0.275592555856114,0.18698307970272,2.25557219259653,16,0.00353637296516558,1668.96825898661,529,3.14442980788204e-118,546
"132","slope_genus.no_art","development",0.0359247545942203,0.0505535390623316,0.710627886010626,0.477628031928207,-0.0633855765686325,0.135235085757073,2.25557219259653,16,0.00353637296516558,1668.96825898661,529,3.14442980788204e-118,546
"133","slope_genus.no_art","pregnancy",0.0983820919330032,0.327271093513345,0.300613448248192,0.763827381495367,-0.544528400184385,0.741292584050392,2.25557219259653,16,0.00353637296516558,1668.96825898661,529,3.14442980788204e-118,546
"134","slope_genus.no_art","log_fava",0.0369293852639318,0.0107763219147711,3.42690071399154,0.000658016244039288,0.0157597477286865,0.0580990227991771,2.25557219259653,16,0.00353637296516558,1668.96825898661,529,3.14442980788204e-118,546
"135","slope_genus.no_art","pub_year_simple",-0.0401926568037841,0.0244621455014932,-1.6430552586375,0.100965708681978,-0.0882475272592797,0.00786221365171155,2.25557219259653,16,0.00353637296516558,1668.96825898661,529,3.14442980788204e-118,546
"136","slope_genus.no_art","sqrt_freq",-0.0344808808359769,0.0162692999227865,-2.11938319409082,0.03452327439488,-0.0664412458883141,-0.00252051578363972,2.25557219259653,16,0.00353637296516558,1668.96825898661,529,3.14442980788204e-118,546
"137","slope_genus.no_art","experiment_typeAssembly",-0.06949615957556,0.143900118138519,-0.482947203063883,0.629333026035143,-0.352181974491301,0.213189655340181,2.25557219259653,16,0.00353637296516558,1668.96825898661,529,3.14442980788204e-118,546
"138","slope_genus.no_art","true_biomeoral:disease",-0.0347359689587061,0.284121650570629,-0.122257381262366,0.902741612971125,-0.592881169711425,0.523409231794013,2.25557219259653,16,0.00353637296516558,1668.96825898661,529,3.14442980788204e-118,546
"139","slope_genus.no_art","true_biomerespiratory:disease",-0.0252589784803544,0.0784885936230314,-0.321817187879164,0.747718317531433,-0.179446565932918,0.128928608972209,2.25557219259653,16,0.00353637296516558,1668.96825898661,529,3.14442980788204e-118,546
"140","slope_genus.no_art","true_biomevaginal:disease",0.261064729110797,0.12257758657268,2.12979172139274,0.0336497615843984,0.0202661432656638,0.50186331495593,2.25557219259653,16,0.00353637296516558,1668.96825898661,529,3.14442980788204e-118,546
