"","model","term","estimate","se","zval","pval","ci.lb","ci.ub","QM_stat","QM_df","QM_pval","QE_stat","QE_df","QE_pval","k"
"21","slope_family.0001","sustained_antibiotic",-0.052463999398173,0.0186802370230849,-2.80852964196003,0.00514803902828464,-0.089154773514643,-0.0157732252817031,3.56640495918339,13,2.09604500127193e-05,3374.67982198543,568,0,582
"22","slope_family.0001","sustained_probiotic",0.00381584715828751,0.0397312951990456,0.0960413482412517,0.923521608091088,-0.0742223477372839,0.0818540420538589,3.56640495918339,13,2.09604500127193e-05,3374.67982198543,568,0,582
"23","slope_family.0001","development",-0.0177276875385283,0.0263618566516438,-0.672474923628828,0.501554863667287,-0.0695063093248001,0.0340509342477435,3.56640495918339,13,2.09604500127193e-05,3374.67982198543,568,0,582
"24","slope_family.0001","pregnancy",0.131748294804259,0.224782711579822,0.586114002621924,0.558031735387704,-0.309758506510453,0.573255096118972,3.56640495918339,13,2.09604500127193e-05,3374.67982198543,568,0,582
"25","slope_family.0001","log_fava",0.00160292065481807,0.00537800115558014,0.298051377909225,0.765772942021223,-0.00896027644774839,0.0121661177573845,3.56640495918339,13,2.09604500127193e-05,3374.67982198543,568,0,582
"26","slope_family.0001","true_biomeoral:disease",0.0509755464827531,0.1507154778289,0.33822369949703,0.735319594406022,-0.245052150919706,0.347003243885212,3.56640495918339,13,2.09604500127193e-05,3374.67982198543,568,0,582
"27","slope_family.0001","true_biomerespiratory:disease",-0.067794508344314,0.0607144581712485,-1.11661225985244,0.264632271237696,-0.187046767703348,0.0514577510147196,3.56640495918339,13,2.09604500127193e-05,3374.67982198543,568,0,582
"28","slope_family.0001","true_biomevaginal:disease",0.228223318164068,0.109210828874487,2.08974989491527,0.0370845026278041,0.0137169471606173,0.442729689167519,3.56640495918339,13,2.09604500127193e-05,3374.67982198543,568,0,582
"29","ML_Z_family.no_art","intrcpt",-0.59904306594425,0.146973191481039,-4.07586621687761,5.27082695512849e-05,-0.887749927065405,-0.310336204823094,2.12323277922289,13,0.0117029499195366,1286.35663183364,542,2.15105897189843e-62,556
"30","ML_Z_family.no_art","true_biomeoral",0.205091189202107,0.16226249499527,1.26394697189936,0.206792380685539,-0.113649222812525,0.523831601216738,2.12323277922289,13,0.0117029499195366,1286.35663183364,542,2.15105897189843e-62,556
"31","ML_Z_family.no_art","true_biomerespiratory",0.0628265024820119,0.186021004701879,0.337738754732021,0.735690832726956,-0.30258394978412,0.428236954748144,2.12323277922289,13,0.0117029499195366,1286.35663183364,542,2.15105897189843e-62,556
"32","ML_Z_family.no_art","true_biomeskin",0.0785914897741841,0.124423924155238,0.631642911986355,0.527886547541351,-0.165820706962184,0.323003686510552,2.12323277922289,13,0.0117029499195366,1286.35663183364,542,2.15105897189843e-62,556
"33","ML_Z_family.no_art","true_biomevaginal",0.372752888549233,0.390762883256735,0.953910682208605,0.340554085335916,-0.394842373762663,1.14034815086113,2.12323277922289,13,0.0117029499195366,1286.35663183364,542,2.15105897189843e-62,556
"34","ML_Z_family.no_art","disease",-0.278707640433375,0.0708591692266304,-3.93326147448862,9.46849563820309e-05,-0.417899884426474,-0.139515396440276,2.12323277922289,13,0.0117029499195366,1286.35663183364,542,2.15105897189843e-62,556
"35","ML_Z_family.no_art","sustained_antibiotic",-0.0393835330442862,0.0448183734456716,-0.878736331027866,0.37993364814348,-0.127422527010917,0.0486554609223443,2.12323277922289,13,0.0117029499195366,1286.35663183364,542,2.15105897189843e-62,556
"36","ML_Z_family.no_art","sustained_probiotic",-0.138912098404673,0.156571897464507,-0.887209650353525,0.375359548834242,-0.446474182355153,0.168649985545807,2.12323277922289,13,0.0117029499195366,1286.35663183364,542,2.15105897189843e-62,556
"37","ML_Z_family.no_art","development",0.0613624977812383,0.080515518441509,0.762120134962746,0.446319820147966,-0.0967982005512159,0.219523196113692,2.12323277922289,13,0.0117029499195366,1286.35663183364,542,2.15105897189843e-62,556
"38","ML_Z_family.no_art","pregnancy",-0.315515388817833,0.506708348489412,-0.622676515511222,0.533759004939595,-1.31086818290298,0.679837405267311,2.12323277922289,13,0.0117029499195366,1286.35663183364,542,2.15105897189843e-62,556
"39","ML_Z_family.no_art","log_fava",0.0378764515034172,0.0193692471322491,1.95549425565201,0.0510381846713439,-0.000171538646902246,0.0759244416537367,2.12323277922289,13,0.0117029499195366,1286.35663183364,542,2.15105897189843e-62,556
"40","ML_Z_family.no_art","true_biomeoral:disease",0.325965864544027,0.381639184712059,0.854120534792471,0.393415548509075,-0.423707256035043,1.0756389851231,2.12323277922289,13,0.0117029499195366,1286.35663183364,542,2.15105897189843e-62,556
"41","ML_Z_family.no_art","true_biomerespiratory:disease",0.222047476356623,0.125212219598112,1.7733690614967,0.0767290551311502,-0.0239132089214642,0.46800816163471,2.12323277922289,13,0.0117029499195366,1286.35663183364,542,2.15105897189843e-62,556
"42","ML_Z_family.no_art","true_biomevaginal:disease",0.518800250350345,0.20104939695971,2.5804616089165,0.0101287335635832,0.123868768345837,0.913731732354854,2.12323277922289,13,0.0117029499195366,1286.35663183364,542,2.15105897189843e-62,556
"43","slope_family.no_art","intrcpt",-0.439450941057254,0.0918424415992184,-4.7848351307441,2.20948614425474e-06,-0.619861686477,-0.259040195637507,3.52812682108092,13,2.56361976524001e-05,1536.91678226012,542,5.54840533761403e-96,556
"44","slope_family.no_art","true_biomeoral",0.352960845568331,0.11568149794577,3.05114345713085,0.00239133251801923,0.125721838065216,0.580199853071446,3.52812682108092,13,2.56361976524001e-05,1536.91678226012,542,5.54840533761403e-96,556
"45","slope_family.no_art","true_biomerespiratory",0.0260603129315395,0.112559616805214,0.231524534919458,0.816994706797473,-0.195046225814514,0.247166851677593,3.52812682108092,13,2.56361976524001e-05,1536.91678226012,542,5.54840533761403e-96,556
"46","slope_family.no_art","true_biomeskin",-0.0574681309017207,0.0758200836932695,-0.757953936508542,0.448807981725457,-0.206405349672337,0.0914690878688955,3.52812682108092,13,2.56361976524001e-05,1536.91678226012,542,5.54840533761403e-96,556
"47","slope_family.no_art","true_biomevaginal",0.194249351273408,0.237348818830795,0.818412968011806,0.413481086423713,-0.271986917973649,0.660485620520464,3.52812682108092,13,2.56361976524001e-05,1536.91678226012,542,5.54840533761403e-96,556
"48","slope_family.no_art","disease",-0.086812815322954,0.0431826225832696,-2.0103645894955,0.0448875001152338,-0.171638621276849,-0.00198700936905875,3.52812682108092,13,2.56361976524001e-05,1536.91678226012,542,5.54840533761403e-96,556
"49","slope_family.no_art","sustained_antibiotic",-0.0125556996675859,0.0308962091658676,-0.406383177954941,0.684621484111714,-0.0732466833696789,0.0481352840345072,3.52812682108092,13,2.56361976524001e-05,1536.91678226012,542,5.54840533761403e-96,556
"50","slope_family.no_art","sustained_probiotic",0.024349475595361,0.0869971352313882,0.279888246096819,0.779670028408441,-0.146543389872741,0.195242341063463,3.52812682108092,13,2.56361976524001e-05,1536.91678226012,542,5.54840533761403e-96,556
"51","slope_family.no_art","development",-0.0224083848859842,0.0542616341731779,-0.412969222682587,0.679792482434854,-0.12899725271678,0.0841804829448112,3.52812682108092,13,2.56361976524001e-05,1536.91678226012,542,5.54840533761403e-96,556
"52","slope_family.no_art","pregnancy",-0.206792438579815,0.301240406997147,-0.686469788834715,0.492710476182864,-0.798534180530258,0.384949303370627,3.52812682108092,13,2.56361976524001e-05,1536.91678226012,542,5.54840533761403e-96,556
"53","slope_family.no_art","log_fava",0.0509664432253902,0.012299748333629,4.14369805323919,3.9644641571069e-05,0.0268054265243254,0.0751274599264551,3.52812682108092,13,2.56361976524001e-05,1536.91678226012,542,5.54840533761403e-96,556
"54","slope_family.no_art","true_biomeoral:disease",-0.344084498617526,0.230566982288942,-1.49234072980287,0.136191667902469,-0.796998863911182,0.10882986667613,3.52812682108092,13,2.56361976524001e-05,1536.91678226012,542,5.54840533761403e-96,556
"55","slope_family.no_art","true_biomerespiratory:disease",-0.0364597047819511,0.0825181436771372,-0.441838644899773,0.658782202940842,-0.198554260983,0.125634851419098,3.52812682108092,13,2.56361976524001e-05,1536.91678226012,542,5.54840533761403e-96,556
"56","slope_family.no_art","true_biomevaginal:disease",0.27359238431739,0.142573405628198,1.91895804909691,0.0555144849867103,-0.00647175529531507,0.553656523930094,3.52812682108092,13,2.56361976524001e-05,1536.91678226012,542,5.54840533761403e-96,556
"57","ML_Z_genus.0001","intrcpt",-0.0688560838397208,0.155109109259015,-0.443920309830023,0.657271067997146,-0.373520474667003,0.235808306987562,9.18126813121473,13,2.59381104114576e-17,4274.0157673442,562,0,576
"58","ML_Z_genus.0001","true_biomeoral",-0.335037385955335,0.152869482731841,-2.19165643768841,0.0288139174505029,-0.635302715664661,-0.034772056246009,9.18126813121473,13,2.59381104114576e-17,4274.0157673442,562,0,576
"59","ML_Z_genus.0001","true_biomerespiratory",0.0516717282726717,0.209595568240262,0.246530633765309,0.805361513937123,-0.360014641554806,0.463358098100149,9.18126813121473,13,2.59381104114576e-17,4274.0157673442,562,0,576
"60","ML_Z_genus.0001","true_biomeskin",0.31810749865885,0.101866592510019,3.12278530989013,0.00188368459638895,0.118021742890047,0.518193254427653,9.18126813121473,13,2.59381104114576e-17,4274.0157673442,562,0,576
"61","ML_Z_genus.0001","true_biomevaginal",0.372207718754993,0.399673426611717,0.931279624743712,0.352108811950864,-0.412828451139936,1.15724388864992,9.18126813121473,13,2.59381104114576e-17,4274.0157673442,562,0,576
"62","ML_Z_genus.0001","disease",-0.147295634345373,0.0773390003888598,-1.90454536009998,0.0573494789994012,-0.299204439400248,0.00461317070950099,9.18126813121473,13,2.59381104114576e-17,4274.0157673442,562,0,576
"63","ML_Z_genus.0001","sustained_antibiotic",-0.0806672923066325,0.0579838310817394,-1.39120321651249,0.16471429448055,-0.194558788807013,0.0332242041937477,9.18126813121473,13,2.59381104114576e-17,4274.0157673442,562,0,576
"64","ML_Z_genus.0001","sustained_probiotic",0.190983657925707,0.174683969704721,1.09330958214734,0.274726301479385,-0.152129557485186,0.5340968733366,9.18126813121473,13,2.59381104114576e-17,4274.0157673442,562,0,576
"65","ML_Z_genus.0001","development",-0.0620645141075951,0.0977198969528948,-0.635126683949666,0.525604288874895,-0.254005355100647,0.129876326885457,9.18126813121473,13,2.59381104114576e-17,4274.0157673442,562,0,576
"66","ML_Z_genus.0001","pregnancy",-1.04712961863695,0.51140877163672,-2.04753941799961,0.0410694842175222,-2.05163568935551,-0.0426235479183796,9.18126813121473,13,2.59381104114576e-17,4274.0157673442,562,0,576
"67","ML_Z_genus.0001","log_fava",0.164003749817146,0.0183698484055384,8.92787714936721,6.14895412131372e-18,0.127921802723264,0.200085696911027,9.18126813121473,13,2.59381104114576e-17,4274.0157673442,562,0,576
"68","ML_Z_genus.0001","true_biomeoral:disease",0.0322211794075484,0.38769604387236,0.0831093840569507,0.933794157067636,-0.729289086474241,0.793731445289338,9.18126813121473,13,2.59381104114576e-17,4274.0157673442,562,0,576
"69","ML_Z_genus.0001","true_biomerespiratory:disease",0.125771064316916,0.167168413484272,0.752361416223822,0.452148738805844,-0.202580140219376,0.454122268853208,9.18126813121473,13,2.59381104114576e-17,4274.0157673442,562,0,576
