"","est","lower","upper","Study"
"M6638_X1615.1.1.ESIF_nasopharyngeal",-0.722377679161729,-0.795249611404603,-0.649505746918854,"M6638_X1615.1.1.ESIF_nasopharyngeal"
"M6638_X1633.1.1.KBIF_nasopharyngeal",-0.722244571682422,-0.795094050977928,-0.649395092386916,"M6638_X1633.1.1.KBIF_nasopharyngeal"
"M6638_X1720.1.1.ZSIF_nasopharyngeal",-0.722514286362242,-0.795412464924609,-0.649616107799876,"M6638_X1720.1.1.ZSIF_nasopharyngeal"
"M6638_X1738.1.1.PMIF_nasopharyngeal",-0.722541584692544,-0.795446932790987,-0.649636236594102,"M6638_X1738.1.1.PMIF_nasopharyngeal"
"M6638_X1739.1.1.MKIF_nasopharyngeal",-0.722415955025438,-0.795296115343235,-0.649535794707641,"M6638_X1739.1.1.MKIF_nasopharyngeal"
"M6638_X1746.1.1.PKIF_nasopharyngeal",-0.722443170133162,-0.795328886843735,-0.649557453422589,"M6638_X1746.1.1.PKIF_nasopharyngeal"
"M6638_X1774.1.1.NRIF_nasopharyngeal",-0.722514377309506,-0.79541516535379,-0.649613589265222,"M6638_X1774.1.1.NRIF_nasopharyngeal"
"M6638_X1777.1.1.ZTIF_nasopharyngeal",-0.722412170335978,-0.795297066860671,-0.649527273811286,"M6638_X1777.1.1.ZTIF_nasopharyngeal"
"M6638_X1791.1.1.NGIF_nasopharyngeal",-0.722301606732792,-0.795160546331349,-0.649442667134236,"M6638_X1791.1.1.NGIF_nasopharyngeal"
"M6638_X1811.1.1.BMIF_nasopharyngeal",-0.722482578576537,-0.795378152856236,-0.649587004296838,"M6638_X1811.1.1.BMIF_nasopharyngeal"
"M6638_X1813.1.1.NMIF_nasopharyngeal",-0.722463847584488,-0.795353070145707,-0.649574625023268,"M6638_X1813.1.1.NMIF_nasopharyngeal"
"M6638_X1826.1.1.BMIF_nasopharyngeal",-0.722415382468622,-0.795297306485386,-0.649533458451859,"M6638_X1826.1.1.BMIF_nasopharyngeal"
"M6638_X1951.1.1.GTIF_nasopharyngeal",-0.72257872138162,-0.795496401585891,-0.64966104117735,"M6638_X1951.1.1.GTIF_nasopharyngeal"
"M6638_X1985.1.1.KJIF_nasopharyngeal",-0.722273975953673,-0.795128985052398,-0.649418966854948,"M6638_X1985.1.1.KJIF_nasopharyngeal"
"M6638_X1991.1.1.SNIF_nasopharyngeal",-0.722472609357677,-0.795362036178946,-0.649583182536407,"M6638_X1991.1.1.SNIF_nasopharyngeal"
"M6638_X3108.1.1.SAIF_nasopharyngeal",-0.722414189023074,-0.795294324192262,-0.649534053853886,"M6638_X3108.1.1.SAIF_nasopharyngeal"
"M6638_X3110.1.1.AWIF_nasopharyngeal",-0.722386492822656,-0.795258977915458,-0.649514007729853,"M6638_X3110.1.1.AWIF_nasopharyngeal"
"M6638_X3172.1.1.HKIF_nasopharyngeal",-0.722303100164078,-0.795161684662821,-0.649444515665335,"M6638_X3172.1.1.HKIF_nasopharyngeal"
"M6638_X3185.1.1.JDIF_nasopharyngeal",-0.722373418936457,-0.795245267247763,-0.649501570625151,"M6638_X3185.1.1.JDIF_nasopharyngeal"
"M6638_X3217.1.1.PAIF_nasopharyngeal",-0.722553604381022,-0.79546048125863,-0.649646727503415,"M6638_X3217.1.1.PAIF_nasopharyngeal"
"M6638_X3269.1.1.BMIF_nasopharyngeal",-0.722279350262081,-0.795134357786435,-0.649424342737727,"M6638_X3269.1.1.BMIF_nasopharyngeal"
"M6638_X3276.1.1.KJIF_nasopharyngeal",-0.722479295028465,-0.795369008067016,-0.649589581989914,"M6638_X3276.1.1.KJIF_nasopharyngeal"
"M6638_X3307.1.1.MKIF_nasopharyngeal",-0.72244794306012,-0.795331866124221,-0.649564019996018,"M6638_X3307.1.1.MKIF_nasopharyngeal"
"M6638_X3322.1.1.MFIF_nasopharyngeal",-0.722236139536538,-0.795086700696023,-0.649385578377053,"M6638_X3322.1.1.MFIF_nasopharyngeal"
"M6638_X3330.1.1.AVIF_nasopharyngeal",-0.722494826099214,-0.795393417061043,-0.649596235137386,"M6638_X3330.1.1.AVIF_nasopharyngeal"
"M6638_X3353.1.1.FJIF_nasopharyngeal",-0.72270405928222,-0.795639908380967,-0.649768210183473,"M6638_X3353.1.1.FJIF_nasopharyngeal"
"M6638_X3377.1.1.TCIF_nasopharyngeal",-0.7223074654416,-0.795166862787333,-0.649448068095868,"M6638_X3377.1.1.TCIF_nasopharyngeal"
"M6638_X3382.1.1.HNIF_nasopharyngeal",-0.722339362096564,-0.795205304076312,-0.649473420116816,"M6638_X3382.1.1.HNIF_nasopharyngeal"
"M6638_X3392.1.1.NDIF_nasopharyngeal",-0.722468485185765,-0.795356827413355,-0.649580142958175,"M6638_X3392.1.1.NDIF_nasopharyngeal"
"M6638_X3450.1.1.SGIF_nasopharyngeal",-0.722343718747171,-0.795210237119189,-0.649477200375153,"M6638_X3450.1.1.SGIF_nasopharyngeal"
"M6638_X3468.1.1.AJIF_nasopharyngeal",-0.722195687128644,-0.795035659876358,-0.64935571438093,"M6638_X3468.1.1.AJIF_nasopharyngeal"
"M6638_X3473.1.1.FPIF_nasopharyngeal",-0.722269372390009,-0.795124560007671,-0.649414184772347,"M6638_X3473.1.1.FPIF_nasopharyngeal"
"M6638_X3510.1.1.AMIF_nasopharyngeal",-0.722497648202705,-0.795392555584413,-0.649602740820996,"M6638_X3510.1.1.AMIF_nasopharyngeal"
"M6638_X3621.1.1.NHIF_nasopharyngeal",-0.722389635862584,-0.795260819760835,-0.649518451964333,"M6638_X3621.1.1.NHIF_nasopharyngeal"
"M6638_X3628.1.1.SJIF_nasopharyngeal",-0.722339642384599,-0.795203468482202,-0.649475816286997,"M6638_X3628.1.1.SJIF_nasopharyngeal"
"M6638_X3660.1.1.GDIF_nasopharyngeal",-0.722364471295692,-0.795237212639568,-0.649491729951816,"M6638_X3660.1.1.GDIF_nasopharyngeal"
"M6638_X3689.1.1.FDIF_nasopharyngeal",-0.722328362830413,-0.79519170067668,-0.649465024984147,"M6638_X3689.1.1.FDIF_nasopharyngeal"
"M6638_X3690.1.1.LTIF_nasopharyngeal",-0.722541920029732,-0.795446389440264,-0.649637450619199,"M6638_X3690.1.1.LTIF_nasopharyngeal"
"M6638_X3703.1.1.EKIF_nasopharyngeal",-0.722523995682654,-0.795424753174018,-0.649623238191291,"M6638_X3703.1.1.EKIF_nasopharyngeal"
"M6638_X3711.1.1.CAIF_nasopharyngeal",-0.722468726172505,-0.795360926297558,-0.649576526047453,"M6638_X3711.1.1.CAIF_nasopharyngeal"
"MT5147_Bgtw1.M_gut",-0.72231565755044,-0.795177515769208,-0.649453799331672,"MT5147_Bgtw1.M_gut"
"MT5147_Bgtw1.T1_gut",-0.722543263960412,-0.795477890666486,-0.649608637254339,"MT5147_Bgtw1.T1_gut"
"MT5147_Bgtw1.T2_gut",-0.722371918824748,-0.795250497558561,-0.649493340090935,"MT5147_Bgtw1.T2_gut"
"MT5147_Bgtw10.M_gut",-0.722322810688388,-0.795183780354876,-0.649461841021901,"MT5147_Bgtw10.M_gut"
"MT5147_Bgtw10.T1_gut",-0.72222664387641,-0.795067671333167,-0.649385616419654,"MT5147_Bgtw10.T1_gut"
"MT5147_Bgtw10.T2_gut",-0.722171323252897,-0.795011599294353,-0.649331047211441,"MT5147_Bgtw10.T2_gut"
"MT5147_Bgtw11.M_gut",-0.722360564359853,-0.795236521284106,-0.649484607435599,"MT5147_Bgtw11.M_gut"
"MT5147_Bgtw11.T1_gut",-0.722524201926899,-0.795448392940898,-0.6496000109129,"MT5147_Bgtw11.T1_gut"
"MT5147_Bgtw11.T2_gut",-0.722453569221682,-0.795364750835633,-0.64954238760773,"MT5147_Bgtw11.T2_gut"
"MT5147_Bgtw12.M_gut",-0.722419961323874,-0.795308133156786,-0.649531789490963,"MT5147_Bgtw12.M_gut"
"MT5147_Bgtw12.T1_gut",-0.722196214903136,-0.795026741203117,-0.649365688603155,"MT5147_Bgtw12.T1_gut"
"MT5147_Bgtw12.T2_gut",-0.72227845097905,-0.795123116936545,-0.649433785021555,"MT5147_Bgtw12.T2_gut"
"MT5147_Bgtw2.M_gut",-0.722093444438993,-0.794903751995759,-0.649283136882227,"MT5147_Bgtw2.M_gut"
"MT5147_Bgtw2.T1_gut",-0.722273258944237,-0.795138836391244,-0.649407681497229,"MT5147_Bgtw2.T1_gut"
"MT5147_Bgtw2.T2_gut",-0.722141906639191,-0.794960341270246,-0.649323472008135,"MT5147_Bgtw2.T2_gut"
"MT5147_Bgtw3.M_gut",-0.722342158685687,-0.795211200628822,-0.649473116742551,"MT5147_Bgtw3.M_gut"
"MT5147_Bgtw3.T1_gut",-0.722163295636322,-0.794987753489577,-0.649338837783067,"MT5147_Bgtw3.T1_gut"
"MT5147_Bgtw3.T2_gut",-0.72238210712498,-0.795270962993905,-0.649493251256055,"MT5147_Bgtw3.T2_gut"
"MT5147_Bgtw4.M_gut",-0.72255886503988,-0.795494973924194,-0.649622756155567,"MT5147_Bgtw4.M_gut"
"MT5147_Bgtw4.T1_gut",-0.722587237519747,-0.795540123212779,-0.649634351826714,"MT5147_Bgtw4.T1_gut"
"MT5147_Bgtw4.T2_gut",-0.722482534521157,-0.795390687235371,-0.649574381806943,"MT5147_Bgtw4.T2_gut"
"MT5147_Bgtw4.T3_gut",-0.722303564991596,-0.795168835916199,-0.649438294066993,"MT5147_Bgtw4.T3_gut"
"MT5147_Bgtw5.M_gut",-0.722163276899096,-0.794980448633981,-0.649346105164212,"MT5147_Bgtw5.M_gut"
"MT5147_Bgtw5.T1_gut",-0.723150795841671,-0.796288989576367,-0.650012602106975,"MT5147_Bgtw5.T1_gut"
"MT5147_Bgtw5.T2_gut",-0.72316830231402,-0.7963119159941,-0.65002468863394,"MT5147_Bgtw5.T2_gut"
"MT5147_Bgtw6.T2_gut",-0.722451326617018,-0.79534711613167,-0.649555537102365,"MT5147_Bgtw6.T2_gut"
"MT5147_Bgtw7.M_gut",-0.72246638747748,-0.795375192358964,-0.649557582595996,"MT5147_Bgtw7.M_gut"
"MT5147_Bgtw7.T1_gut",-0.722202369142936,-0.795037149491209,-0.649367588794664,"MT5147_Bgtw7.T1_gut"
"MT5147_Bgtw7.T2_gut",-0.722361820916764,-0.795237625278957,-0.64948601655457,"MT5147_Bgtw7.T2_gut"
"MT5147_Bgtw8.M_gut",-0.722221431650886,-0.795055060978643,-0.64938780232313,"MT5147_Bgtw8.M_gut"
"MT5147_Bgtw8.T1_gut",-0.722206055457269,-0.795034850974552,-0.649377259939986,"MT5147_Bgtw8.T1_gut"
"MT5147_Bgtw8.T2_gut",-0.72233047363171,-0.795192207437365,-0.649468739826054,"MT5147_Bgtw8.T2_gut"
"MT5147_Bgtw9.T1_gut",-0.722703048416234,-0.795683075399531,-0.649723021432937,"MT5147_Bgtw9.T1_gut"
"MT5147_Bgtw9.T2_gut",-0.72244349315603,-0.795343856915264,-0.649543129396796,"MT5147_Bgtw9.T2_gut"
"M1068_S10_tongue.dorsum",-0.721269562008092,-0.794465901404156,-0.648073222612027,"M1068_S10_tongue.dorsum"
"M1068_S1_tongue.dorsum",-0.721905400540985,-0.795365743831314,-0.648445057250655,"M1068_S1_tongue.dorsum"
"M1068_S4_tongue.dorsum",-0.723933725181951,-0.797596355503253,-0.650271094860649,"M1068_S4_tongue.dorsum"
