"","est","lower","upper","Study"
"M6638_X1483.1.1.AMIF_nasopharyngeal",-0.737905800484512,-0.810979494808631,-0.664832106160392,"M6638_X1483.1.1.AMIF_nasopharyngeal"
"M6638_X1511.1.1.BQIF_nasopharyngeal",-0.738013598968453,-0.811104106981861,-0.664923090955046,"M6638_X1511.1.1.BQIF_nasopharyngeal"
"M6638_X1513.1.1.MNIF_nasopharyngeal",-0.738235281785777,-0.811364475282318,-0.665106088289235,"M6638_X1513.1.1.MNIF_nasopharyngeal"
"M6638_X1585.1.1.NVIF_nasopharyngeal",-0.737957339651576,-0.811041488137629,-0.664873191165523,"M6638_X1585.1.1.NVIF_nasopharyngeal"
"M6638_X1597.1.1.UMIF_nasopharyngeal",-0.738035581867344,-0.81113035423322,-0.664940809501467,"M6638_X1597.1.1.UMIF_nasopharyngeal"
"M6638_X1614.1.1.KZIF_nasopharyngeal",-0.737989450909451,-0.811080237694818,-0.664898664124083,"M6638_X1614.1.1.KZIF_nasopharyngeal"
"M6638_X1615.1.1.ESIF_nasopharyngeal",-0.737939985399716,-0.81102056801271,-0.664859402786722,"M6638_X1615.1.1.ESIF_nasopharyngeal"
"M6638_X1633.1.1.KBIF_nasopharyngeal",-0.73794596975935,-0.811026034500349,-0.66486590501835,"M6638_X1633.1.1.KBIF_nasopharyngeal"
"M6638_X1720.1.1.ZSIF_nasopharyngeal",-0.738318895584996,-0.81146267657621,-0.665175114593781,"M6638_X1720.1.1.ZSIF_nasopharyngeal"
"M6638_X1738.1.1.PMIF_nasopharyngeal",-0.738131693822853,-0.811244452448165,-0.665018935197542,"M6638_X1738.1.1.PMIF_nasopharyngeal"
"M6638_X1739.1.1.MKIF_nasopharyngeal",-0.73819624463413,-0.811319495324001,-0.665072993944259,"M6638_X1739.1.1.MKIF_nasopharyngeal"
"M6638_X1746.1.1.PKIF_nasopharyngeal",-0.738266488734881,-0.811401862864402,-0.665131114605361,"M6638_X1746.1.1.PKIF_nasopharyngeal"
"M6638_X1753.1.1.VFIF_nasopharyngeal",-0.737918768865379,-0.810994269592286,-0.664843268138471,"M6638_X1753.1.1.VFIF_nasopharyngeal"
"M6638_X1774.1.1.NRIF_nasopharyngeal",-0.738156961451674,-0.811273358005729,-0.665040564897618,"M6638_X1774.1.1.NRIF_nasopharyngeal"
"M6638_X1777.1.1.ZTIF_nasopharyngeal",-0.738085693108759,-0.811194300722722,-0.664977085494796,"M6638_X1777.1.1.ZTIF_nasopharyngeal"
"M6638_X1791.1.1.NGIF_nasopharyngeal",-0.738131643810123,-0.811241281889037,-0.665022005731209,"M6638_X1791.1.1.NGIF_nasopharyngeal"
"M6638_X1811.1.1.BMIF_nasopharyngeal",-0.738180731365466,-0.811303192208615,-0.665058270522316,"M6638_X1811.1.1.BMIF_nasopharyngeal"
"M6638_X1813.1.1.NMIF_nasopharyngeal",-0.738276191056407,-0.811413585558365,-0.665138796554448,"M6638_X1813.1.1.NMIF_nasopharyngeal"
"M6638_X1826.1.1.BMIF_nasopharyngeal",-0.73794878533697,-0.811031463380522,-0.664866107293418,"M6638_X1826.1.1.BMIF_nasopharyngeal"
"M6638_X1951.1.1.GTIF_nasopharyngeal",-0.738183145909838,-0.811307325978214,-0.665058965841463,"M6638_X1951.1.1.GTIF_nasopharyngeal"
"M6638_X1985.1.1.KJIF_nasopharyngeal",-0.738097354747675,-0.8112029903608,-0.66499171913455,"M6638_X1985.1.1.KJIF_nasopharyngeal"
"M6638_X1991.1.1.SNIF_nasopharyngeal",-0.738212206096567,-0.811335858247082,-0.665088553946052,"M6638_X1991.1.1.SNIF_nasopharyngeal"
"M6638_X3108.1.1.SAIF_nasopharyngeal",-0.738061316898194,-0.811162135568905,-0.664960498227483,"M6638_X3108.1.1.SAIF_nasopharyngeal"
"M6638_X3110.1.1.AWIF_nasopharyngeal",-0.738184214128221,-0.811303649748051,-0.665064778508391,"M6638_X3110.1.1.AWIF_nasopharyngeal"
"M6638_X3167.1.1.OMIF_nasopharyngeal",-0.738253084353002,-0.811382456915515,-0.665123711790488,"M6638_X3167.1.1.OMIF_nasopharyngeal"
"M6638_X3172.1.1.HKIF_nasopharyngeal",-0.738063783893754,-0.81116348986804,-0.664964077919468,"M6638_X3172.1.1.HKIF_nasopharyngeal"
"M6638_X3185.1.1.JDIF_nasopharyngeal",-0.738129359425381,-0.811239248302912,-0.66501947054785,"M6638_X3185.1.1.JDIF_nasopharyngeal"
"M6638_X3217.1.1.PAIF_nasopharyngeal",-0.738242058894692,-0.811372355659393,-0.665111762129991,"M6638_X3217.1.1.PAIF_nasopharyngeal"
"M6638_X3269.1.1.BMIF_nasopharyngeal",-0.738011099651132,-0.811101720282726,-0.664920479019539,"M6638_X3269.1.1.BMIF_nasopharyngeal"
"M6638_X3276.1.1.KJIF_nasopharyngeal",-0.738152143949735,-0.811266933835081,-0.665037354064389,"M6638_X3276.1.1.KJIF_nasopharyngeal"
"M6638_X3307.1.1.MKIF_nasopharyngeal",-0.738162171036866,-0.81127768223508,-0.665046659838651,"M6638_X3307.1.1.MKIF_nasopharyngeal"
"M6638_X3322.1.1.MFIF_nasopharyngeal",-0.738027794059314,-0.811123161107907,-0.66493242701072,"M6638_X3322.1.1.MFIF_nasopharyngeal"
"M6638_X3330.1.1.AVIF_nasopharyngeal",-0.73808614640579,-0.811191267530364,-0.664981025281217,"M6638_X3330.1.1.AVIF_nasopharyngeal"
"M6638_X3353.1.1.FJIF_nasopharyngeal",-0.738263989127438,-0.811398079047523,-0.665129899207354,"M6638_X3353.1.1.FJIF_nasopharyngeal"
"M6638_X3377.1.1.TCIF_nasopharyngeal",-0.738083930554586,-0.811185437580895,-0.664982423528277,"M6638_X3377.1.1.TCIF_nasopharyngeal"
"M6638_X3382.1.1.HNIF_nasopharyngeal",-0.737932414563981,-0.811012022446925,-0.664852806681036,"M6638_X3382.1.1.HNIF_nasopharyngeal"
"M6638_X3392.1.1.NDIF_nasopharyngeal",-0.738111609150845,-0.811219113327078,-0.665004104974612,"M6638_X3392.1.1.NDIF_nasopharyngeal"
"M6638_X3450.1.1.SGIF_nasopharyngeal",-0.738121393670431,-0.811229377286689,-0.665013410054174,"M6638_X3450.1.1.SGIF_nasopharyngeal"
"M6638_X3468.1.1.AJIF_nasopharyngeal",-0.737968560065958,-0.811052839730288,-0.664884280401627,"M6638_X3468.1.1.AJIF_nasopharyngeal"
"M6638_X3473.1.1.FPIF_nasopharyngeal",-0.7380949874436,-0.811200859963788,-0.664989114923412,"M6638_X3473.1.1.FPIF_nasopharyngeal"
"M6638_X3510.1.1.AMIF_nasopharyngeal",-0.738227021267047,-0.811353234575551,-0.665100807958543,"M6638_X3510.1.1.AMIF_nasopharyngeal"
"M6638_X3621.1.1.NHIF_nasopharyngeal",-0.738206091163264,-0.811327056673242,-0.665085125653286,"M6638_X3621.1.1.NHIF_nasopharyngeal"
"M6638_X3628.1.1.SJIF_nasopharyngeal",-0.738041020081967,-0.811135841984749,-0.664946198179185,"M6638_X3628.1.1.SJIF_nasopharyngeal"
"M6638_X3660.1.1.GDIF_nasopharyngeal",-0.738133540828537,-0.811245484354646,-0.665021597302427,"M6638_X3660.1.1.GDIF_nasopharyngeal"
"M6638_X3689.1.1.FDIF_nasopharyngeal",-0.738032548096242,-0.811126746737369,-0.664938349455115,"M6638_X3689.1.1.FDIF_nasopharyngeal"
"M6638_X3690.1.1.LTIF_nasopharyngeal",-0.73839504493533,-0.811554609019917,-0.665235480850743,"M6638_X3690.1.1.LTIF_nasopharyngeal"
"M6638_X3703.1.1.EKIF_nasopharyngeal",-0.738250177753492,-0.811381221138649,-0.665119134368336,"M6638_X3703.1.1.EKIF_nasopharyngeal"
"M6638_X3711.1.1.CAIF_nasopharyngeal",-0.738066336933766,-0.811169515347451,-0.66496315852008,"M6638_X3711.1.1.CAIF_nasopharyngeal"
"MT5147_Bgtw1.M_gut",-0.738012109158001,-0.811124657419228,-0.664899560896774,"MT5147_Bgtw1.M_gut"
"MT5147_Bgtw1.T1_gut",-0.738356332007987,-0.81151458866126,-0.665198075354714,"MT5147_Bgtw1.T1_gut"
"MT5147_Bgtw1.T2_gut",-0.738428298650797,-0.81159062798674,-0.665265969314854,"MT5147_Bgtw1.T2_gut"
"MT5147_Bgtw10.M_gut",-0.7379892218189,-0.811094168974651,-0.664884274663149,"MT5147_Bgtw10.M_gut"
"MT5147_Bgtw10.T1_gut",-0.738104902682469,-0.81122695718713,-0.664982848177809,"MT5147_Bgtw10.T1_gut"
"MT5147_Bgtw10.T2_gut",-0.737927626277142,-0.811038322024598,-0.664816930529686,"MT5147_Bgtw10.T2_gut"
"MT5147_Bgtw11.M_gut",-0.737958417106791,-0.811068965821903,-0.664847868391678,"MT5147_Bgtw11.M_gut"
"MT5147_Bgtw11.T1_gut",-0.738242256768598,-0.811383962167,-0.665100551370196,"MT5147_Bgtw11.T1_gut"
"MT5147_Bgtw11.T2_gut",-0.738155309572801,-0.811290614075102,-0.6650200050705,"MT5147_Bgtw11.T2_gut"
"MT5147_Bgtw12.M_gut",-0.738186312066146,-0.811315021488082,-0.66505760264421,"MT5147_Bgtw12.M_gut"
"MT5147_Bgtw12.T1_gut",-0.738255764307916,-0.811393071486381,-0.665118457129452,"MT5147_Bgtw12.T1_gut"
"MT5147_Bgtw12.T2_gut",-0.737928681789507,-0.811024390674015,-0.664832972904998,"MT5147_Bgtw12.T2_gut"
"MT5147_Bgtw2.M_gut",-0.737900763421942,-0.811002063662745,-0.664799463181139,"MT5147_Bgtw2.M_gut"
"MT5147_Bgtw2.T1_gut",-0.738043411416341,-0.811170907990379,-0.664915914842304,"MT5147_Bgtw2.T1_gut"
"MT5147_Bgtw2.T2_gut",-0.737854810277405,-0.810947810580938,-0.664761809973871,"MT5147_Bgtw2.T2_gut"
"MT5147_Bgtw3.M_gut",-0.738125424886158,-0.811249926066738,-0.665000923705578,"MT5147_Bgtw3.M_gut"
"MT5147_Bgtw3.T1_gut",-0.738066838147439,-0.811184947251053,-0.664948729043825,"MT5147_Bgtw3.T1_gut"
"MT5147_Bgtw3.T2_gut",-0.738153019327033,-0.811286210411708,-0.665019828242357,"MT5147_Bgtw3.T2_gut"
"MT5147_Bgtw4.M_gut",-0.737916909354686,-0.811020357099992,-0.66481346160938,"MT5147_Bgtw4.M_gut"
"MT5147_Bgtw4.T1_gut",-0.738186674324745,-0.811324441196351,-0.66504890745314,"MT5147_Bgtw4.T1_gut"
"MT5147_Bgtw4.T2_gut",-0.738094852455686,-0.811212817227198,-0.664976887684175,"MT5147_Bgtw4.T2_gut"
"MT5147_Bgtw4.T3_gut",-0.737945293795776,-0.811053710680109,-0.664836876911443,"MT5147_Bgtw4.T3_gut"
"MT5147_Bgtw5.M_gut",-0.737954562059647,-0.81105787237766,-0.664851251741633,"MT5147_Bgtw5.M_gut"
"MT5147_Bgtw5.T1_gut",-0.738628066419713,-0.81183092579606,-0.665425207043365,"MT5147_Bgtw5.T1_gut"
"MT5147_Bgtw5.T2_gut",-0.739007889161639,-0.812279501381497,-0.665736276941781,"MT5147_Bgtw5.T2_gut"
"MT5147_Bgtw6.T2_gut",-0.738025614413605,-0.811131425368829,-0.664919803458381,"MT5147_Bgtw6.T2_gut"
"MT5147_Bgtw7.M_gut",-0.738084782794398,-0.811204169530193,-0.664965396058603,"MT5147_Bgtw7.M_gut"
"MT5147_Bgtw7.T1_gut",-0.738182154955454,-0.8113166724929,-0.665047637418008,"MT5147_Bgtw7.T1_gut"
"MT5147_Bgtw7.T2_gut",-0.738133382178521,-0.811260422767761,-0.665006341589282,"MT5147_Bgtw7.T2_gut"
"MT5147_Bgtw8.M_gut",-0.737970057518244,-0.811080470640415,-0.664859644396073,"MT5147_Bgtw8.M_gut"
"MT5147_Bgtw8.T1_gut",-0.737892606132616,-0.810986674608613,-0.66479853765662,"MT5147_Bgtw8.T1_gut"
"MT5147_Bgtw8.T2_gut",-0.737864584836673,-0.810951760418366,-0.664777409254981,"MT5147_Bgtw8.T2_gut"
"MT5147_Bgtw9.T1_gut",-0.73840305161638,-0.811569041694626,-0.665237061538134,"MT5147_Bgtw9.T1_gut"
"MT5147_Bgtw9.T2_gut",-0.738161867254818,-0.811292640892551,-0.665031093617085,"MT5147_Bgtw9.T2_gut"
"M1068_S10_tongue.dorsum",-0.737040222233225,-0.81045089783343,-0.66362954663302,"M1068_S10_tongue.dorsum"
"M1068_S1_tongue.dorsum",-0.737214426438603,-0.810924284439336,-0.66350456843787,"M1068_S1_tongue.dorsum"
"M1068_S4_tongue.dorsum",-0.740136337227969,-0.814089507310686,-0.666183167145252,"M1068_S4_tongue.dorsum"
