sample_accession	physical_samp_avail_now	collection_date	body_product	percent_male	host_taxid	subject	moved	sample_id	source1	host subject id	source	house_day_surface	assigned_from_geo	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	sample_order	emp_status	illumina_technology	number_children	day	longitude	sample_name	env_feature	plateid	organism	percent_adult_residents	surface	samp_size	scientific_name	sample_tube_id	life_stage	altitude	anonymized_name	latitude	pet_farm_animal	house_day_subject_surface	house	house_surface	move_time	""PUBLIC""	env_biome	host_common_name	geographic location (country and/or sea)	elevation	number_residents_human	sourcesink	ENA-CHECKLIST	sample_progress	taxon_id	body_site	sample_location	body_habitat	extracted_dna_avail_now	depth	hiseqlane	well	env_matter	subject_surface	time	family	notes	sex
SAMEA2520981																																																														
SAMEA2520984																																																														
SAMEA2520985																																																														
SAMEA2520988																																																														
SAMEA2520989																																																														
SAMEA2520993																																																														
SAMEA2520996																																																														
SAMEA2520998																																																														
SAMEA2520999																																																														
SAMEA2521008																																																														
SAMEA2521012																																																														
SAMEA2521020																																																														
SAMEA2521021																																																														
SAMEA2521022																																																														
SAMEA2521026																																																														
SAMEA2521027																																																														
SAMEA2521028																																																														
SAMEA2521029																																																														
SAMEA2521031																																																														
SAMEA2521032																																																														
SAMEA2521034																																																														
SAMEA2521035																																																														
SAMEA2521041																																																														
SAMEA2521042																																																														
SAMEA2521043																																																														
SAMEA2521049																																																														
SAMEA2521051																																																														
SAMEA2521052																																																														
SAMEA2521055																																																														
SAMEA2521061																																																														
SAMEA2521068																																																														
SAMEA2521073																																																														
SAMEA2521075																																																														
SAMEA2521076																																																														
SAMEA2521080																																																														
SAMEA2521085																																																														
SAMEA2521086																																																														
SAMEA2521089																																																														
SAMEA2521090																																																														
SAMEA2521096																																																														
SAMEA2521100																																																														
SAMEA2521106																																																														
SAMEA2521108																																																														
SAMEA2521113																																																														
SAMEA2521116																																																														
SAMEA2521117																																																														
SAMEA2521118																																																														
SAMEA2521120																																																														
SAMEA2521121																																																														
SAMEA2521130																																																														
SAMEA2521147																																																														
SAMEA2521153																																																														
SAMEA2521154																																																														
SAMEA2521155																																																														
SAMEA2521157																																																														
SAMEA2521159																																																														
SAMEA2521165																																																														
SAMEA2521167																																																														
SAMEA2521169																																																														
SAMEA2521170																																																														
SAMEA2521183																																																														
SAMEA2519561																																																														
SAMEA2519563																																																														
SAMEA2519564																																																														
SAMEA2519565																																																														
SAMEA2519568																																																														
SAMEA2519571																																																														
SAMEA2519573																																																														
SAMEA2519575																																																														
SAMEA2519580																																																														
SAMEA2519583																																																														
SAMEA2519590																																																														
SAMEA2519591																																																														
SAMEA2519593																																																														
SAMEA2519594																																																														
SAMEA2519601																																																														
SAMEA2519602																																																														
SAMEA2519605																																																														
SAMEA2519606																																																														
SAMEA2519607																																																														
SAMEA2519608																																																														
SAMEA2519610																																																														
SAMEA2519612																																																														
SAMEA2519614																																																														
SAMEA2519618																																																														
SAMEA2519622																																																														
SAMEA2519625																																																														
SAMEA2519628																																																														
SAMEA2519632																																																														
SAMEA2519633																																																														
SAMEA2519634																																																														
SAMEA2519641																																																														
SAMEA2519650																																																														
SAMEA2519651																																																														
SAMEA2519657																																																														
SAMEA2519658																																																														
SAMEA2519659																																																														
SAMEA2519663																																																														
SAMEA2519665																																																														
SAMEA2519670																																																														
SAMEA2519671																																																														
SAMEA2519672																																																														
SAMEA2519677																																																														
SAMEA2519682																																																														
SAMEA2519686																																																														
SAMEA2519689																																																														
SAMEA2519690																																																														
SAMEA2519692																																																														
SAMEA2519694																																																														
SAMEA2519696																																																														
SAMEA2519703																																																														
SAMEA2519704																																																														
SAMEA2519707																																																														
SAMEA2519715																																																														
SAMEA2519717																																																														
SAMEA2519720																																																														
SAMEA2519722																																																														
SAMEA2519724																																																														
SAMEA2519725																																																														
SAMEA2519730																																																														
SAMEA2519734																																																														
SAMEA2519739																																																														
SAMEA2519740																																																														
SAMEA2519743																																																														
SAMEA2519744																																																														
SAMEA2519745																																																														
SAMEA2519747																																																														
SAMEA2519748																																																														
SAMEA2519753																																																														
SAMEA2519757																																																														
SAMEA2519761																																																														
SAMEA2519767																																																														
SAMEA2519776																																																														
SAMEA2519779																																																														
SAMEA2519780																																																														
SAMEA2519783																																																														
SAMEA2519787																																																														
SAMEA2519789																																																														
SAMEA2519791																																																														
SAMEA2519794																																																														
SAMEA2519796																																																														
SAMEA2519799																																																														
SAMEA2519800																																																														
SAMEA2519804																																																														
SAMEA2519805																																																														
SAMEA2519811																																																														
SAMEA2519812																																																														
SAMEA2519814																																																														
SAMEA2519815																																																														
SAMEA2519818																																																														
SAMEA2519820																																																														
SAMEA2519824																																																														
SAMEA2519828																																																														
SAMEA2519834																																																														
SAMEA2519841																																																														
SAMEA2519843																																																														
SAMEA2519845																																																														
SAMEA2519846																																																														
SAMEA2519849																																																														
SAMEA2519852																																																														
SAMEA2519855																																																														
SAMEA2519861																																																														
SAMEA2519862																																																														
SAMEA2519863																																																														
SAMEA2519865																																																														
SAMEA2519870																																																														
SAMEA2519871																																																														
SAMEA2519877																																																														
SAMEA2519878																																																														
SAMEA2519882																																																														
SAMEA2519886																																																														
SAMEA2519889																																																														
SAMEA2519894																																																														
SAMEA2519898																																																														
SAMEA2519901																																																														
SAMEA2519902																																																														
SAMEA2519904																																																														
SAMEA2519905																																																														
SAMEA2519907																																																														
SAMEA2519914																																																														
SAMEA2519924																																																														
SAMEA2519933																																																														
SAMEA2519937																																																														
SAMEA2519938																																																														
SAMEA2519940																																																														
SAMEA2519944																																																														
SAMEA2519949																																																														
SAMEA2519963																																																														
SAMEA2519965																																																														
SAMEA2519966																																																														
SAMEA2519967																																																														
SAMEA2519968																																																														
SAMEA2519969																																																														
SAMEA2519971																																																														
SAMEA2519976																																																														
SAMEA2519977																																																														
SAMEA2519980																																																														
SAMEA2519983																																																														
SAMEA2519989																																																														
SAMEA2519991																																																														
SAMEA2519995																																																														
SAMEA2519997																																																														
SAMEA2519998																																																														
SAMEA2520004																																																														
SAMEA2520006																																																														
SAMEA2520008																																																														
SAMEA2520010																																																														
SAMEA2520014																																																														
SAMEA2520015																																																														
SAMEA2520016																																																														
SAMEA2520018																																																														
SAMEA2520020																																																														
SAMEA2520023																																																														
SAMEA2520029																																																														
SAMEA2520030																																																														
SAMEA2520031																																																														
SAMEA2520034																																																														
SAMEA2520037																																																														
SAMEA2520038																																																														
SAMEA2520039																																																														
SAMEA2520040																																																														
SAMEA2520041																																																														
SAMEA2520043																																																														
SAMEA2520045																																																														
SAMEA2520049																																																														
SAMEA2520052																																																														
SAMEA2520053																																																														
SAMEA2520056																																																														
SAMEA2520057																																																														
SAMEA2520059																																																														
SAMEA2520063																																																														
SAMEA2520068																																																														
SAMEA2520071																																																														
SAMEA2520074																																																														
SAMEA2520075																																																														
SAMEA2520086																																																														
SAMEA2520090																																																														
SAMEA2520091																																																														
SAMEA2520093																																																														
SAMEA2520094																																																														
SAMEA2520095																																																														
SAMEA2520096																																																														
SAMEA2520097																																																														
SAMEA2520101																																																														
SAMEA2520102																																																														
SAMEA2520105																																																														
SAMEA2520106																																																														
SAMEA2520110																																																														
SAMEA2520118																																																														
SAMEA2520120																																																														
SAMEA2520124																																																														
SAMEA2520126																																																														
SAMEA2520127																																																														
SAMEA2520128																																																														
SAMEA2520133																																																														
SAMEA2520138																																																														
SAMEA2520144																																																														
SAMEA2520155																																																														
SAMEA2520156																																																														
SAMEA2520157																																																														
SAMEA2520160																																																														
SAMEA2520162																																																														
SAMEA2520163																																																														
SAMEA2520169																																																														
SAMEA2520171																																																														
SAMEA2520172																																																														
SAMEA2520173																																																														
SAMEA2520175																																																														
SAMEA2520180																																																														
SAMEA2520183																																																														
SAMEA2520185																																																														
SAMEA2520186																																																														
SAMEA2520189																																																														
SAMEA2520191																																																														
SAMEA2520193																																																														
SAMEA2520194																																																														
SAMEA2520195																																																														
SAMEA2520197																																																														
SAMEA2520199																																																														
SAMEA2520204																																																														
SAMEA2520205																																																														
SAMEA2520216																																																														
SAMEA2520218																																																														
SAMEA2520222																																																														
SAMEA2520233																																																														
SAMEA2520237																																																														
SAMEA2520238																																																														
SAMEA2520242																																																														
SAMEA2520243																																																														
SAMEA2520254																																																														
SAMEA2520257																																																														
SAMEA2520259																																																														
SAMEA2520264																																																														
SAMEA2520270																																																														
SAMEA2520272																																																														
SAMEA2520274																																																														
SAMEA2520275																																																														
SAMEA2520279																																																														
SAMEA2520280																																																														
SAMEA2520282																																																														
SAMEA2520283																																																														
SAMEA2520285																																																														
SAMEA2520286																																																														
SAMEA2520287																																																														
SAMEA2520288																																																														
SAMEA2520289																																																														
SAMEA2520292																																																														
SAMEA2520298																																																														
SAMEA2520299																																																														
SAMEA2520302																																																														
SAMEA2520310																																																														
SAMEA2520313																																																														
SAMEA2520315																																																														
SAMEA2520318																																																														
SAMEA2520321																																																														
SAMEA2520322																																																														
SAMEA2520323																																																														
SAMEA2520326																																																														
SAMEA2520328																																																														
SAMEA2520329																																																														
SAMEA2520330																																																														
SAMEA2520332																																																														
SAMEA2520333																																																														
SAMEA2520339																																																														
SAMEA2520341																																																														
SAMEA2520343																																																														
SAMEA2520346																																																														
SAMEA2520347																																																														
SAMEA2520353																																																														
SAMEA2520360																																																														
SAMEA2520361																																																														
SAMEA2520362																																																														
SAMEA2520365																																																														
SAMEA2520369																																																														
SAMEA2520373																																																														
SAMEA2520374																																																														
SAMEA2520384																																																														
SAMEA2520385																																																														
SAMEA2520387																																																														
SAMEA2520396																																																														
SAMEA2520398																																																														
SAMEA2520400																																																														
SAMEA2520402																																																														
SAMEA2520407																																																														
SAMEA2520410																																																														
SAMEA2520415																																																														
SAMEA2520417																																																														
SAMEA2520418																																																														
SAMEA2520419																																																														
SAMEA2520420																																																														
SAMEA2520421																																																														
SAMEA2520423																																																														
SAMEA2520424																																																														
SAMEA2520431																																																														
SAMEA2520434																																																														
SAMEA2520436																																																														
SAMEA2520438																																																														
SAMEA2520441																																																														
SAMEA2520443																																																														
SAMEA2520444																																																														
SAMEA2520446																																																														
SAMEA2520463																																																														
SAMEA2520464																																																														
SAMEA2520467																																																														
SAMEA2520472																																																														
SAMEA2520474																																																														
SAMEA2520475																																																														
SAMEA2520476																																																														
SAMEA2520489																																																														
SAMEA2520492																																																														
SAMEA2520494																																																														
SAMEA2520496																																																														
SAMEA2520497																																																														
SAMEA2520501																																																														
SAMEA2520502																																																														
SAMEA2520507																																																														
SAMEA2520510																																																														
SAMEA2520513																																																														
SAMEA2520514																																																														
SAMEA2520516																																																														
SAMEA2520517																																																														
SAMEA2520523																																																														
SAMEA2520525																																																														
SAMEA2520529																																																														
SAMEA2520533																																																														
SAMEA2520534																																																														
SAMEA2520536																																																														
SAMEA2520541																																																														
SAMEA2520544																																																														
SAMEA2520550																																																														
SAMEA2520553																																																														
SAMEA2520556																																																														
SAMEA2520561																																																														
SAMEA2520564																																																														
SAMEA2520565																																																														
SAMEA2520567																																																														
SAMEA2520571																																																														
SAMEA2520573																																																														
SAMEA2520574																																																														
SAMEA2520576																																																														
SAMEA2520579																																																														
SAMEA2520582																																																														
SAMEA2520587																																																														
SAMEA2520588																																																														
SAMEA2520593																																																														
SAMEA2520597																																																														
SAMEA2520599																																																														
SAMEA2520605																																																														
SAMEA2520609																																																														
SAMEA2520610																																																														
SAMEA2520613																																																														
SAMEA2520616																																																														
SAMEA2520617																																																														
SAMEA2520619																																																														
SAMEA2520620																																																														
SAMEA2520621																																																														
SAMEA2520625																																																														
SAMEA2520627																																																														
SAMEA2520628																																																														
SAMEA2520630																																																														
SAMEA2520632																																																														
SAMEA2520633																																																														
SAMEA2520648																																																														
SAMEA2520652																																																														
SAMEA2520654																																																														
SAMEA2520659																																																														
SAMEA2520665																																																														
SAMEA2520669																																																														
SAMEA2520670																																																														
SAMEA2520674																																																														
SAMEA2520675																																																														
SAMEA2520676																																																														
SAMEA2520678																																																														
SAMEA2520684																																																														
SAMEA2520688																																																														
SAMEA2520692																																																														
SAMEA2520693																																																														
SAMEA2520706																																																														
SAMEA2520711																																																														
SAMEA2520716																																																														
SAMEA2520718																																																														
SAMEA2520725																																																														
SAMEA2520727																																																														
SAMEA2520730																																																														
SAMEA2520732																																																														
SAMEA2520735																																																														
SAMEA2520736																																																														
SAMEA2520741																																																														
SAMEA2520742																																																														
SAMEA2520744																																																														
SAMEA2520746																																																														
SAMEA2520747																																																														
SAMEA2520750																																																														
SAMEA2520757																																																														
SAMEA2520768																																																														
SAMEA2520770																																																														
SAMEA2520774																																																														
SAMEA2520776																																																														
SAMEA2520779																																																														
SAMEA2520783																																																														
SAMEA2520784																																																														
SAMEA2520785																																																														
SAMEA2520791																																																														
SAMEA2520797																																																														
SAMEA2520799																																																														
SAMEA2520800																																																														
SAMEA2520805																																																														
SAMEA2520807																																																														
SAMEA2520808																																																														
SAMEA2520810																																																														
SAMEA2520811																																																														
SAMEA2520814																																																														
SAMEA2520815																																																														
SAMEA2520817																																																														
SAMEA2520818																																																														
SAMEA2520820																																																														
SAMEA2520822																																																														
SAMEA2520825																																																														
SAMEA2520832																																																														
SAMEA2520833																																																														
SAMEA2520834																																																														
SAMEA2520835																																																														
SAMEA2520838																																																														
SAMEA2520839																																																														
SAMEA2520846																																																														
SAMEA2520850																																																														
SAMEA2520853																																																														
SAMEA2520855																																																														
SAMEA2520858																																																														
SAMEA2520863																																																														
SAMEA2520864																																																														
SAMEA2520868																																																														
SAMEA2520871																																																														
SAMEA2520872																																																														
SAMEA2520873																																																														
SAMEA2520875																																																														
SAMEA2520876																																																														
SAMEA2520881																																																														
SAMEA2520882																																																														
SAMEA2520886																																																														
SAMEA2520887																																																														
SAMEA2520888																																																														
SAMEA2520889																																																														
SAMEA2520896																																																														
SAMEA2520897																																																														
SAMEA2520901																																																														
SAMEA2520903																																																														
SAMEA2520906																																																														
SAMEA2520916																																																														
SAMEA2520922																																																														
SAMEA2520923																																																														
SAMEA2520924																																																														
SAMEA2520925																																																														
SAMEA2520928																																																														
SAMEA2520936																																																														
SAMEA2520940																																																														
SAMEA2520942																																																														
SAMEA2520946																																																														
SAMEA2520950																																																														
SAMEA2520951																																																														
SAMEA2520952																																																														
SAMEA2520957																																																														
SAMEA2520961																																																														
SAMEA2520967																																																														
SAMEA2520968																																																														
SAMEA2520972																																																														
SAMEA2520975																																																														
SAMEA2520976																																																														
SAMEA2520977																																																														
SAMEA2520980																																																														
SAMEA2520986																																																														
SAMEA2520995																																																														
SAMEA2520997																																																														
SAMEA2521000																																																														
SAMEA2521002																																																														
SAMEA2521003																																																														
SAMEA2521005																																																														
SAMEA2521006																																																														
SAMEA2521007																																																														
SAMEA2521009																																																														
SAMEA2521010																																																														
SAMEA2521011																																																														
SAMEA2521014																																																														
SAMEA2521015																																																														
SAMEA2521016																																																														
SAMEA2521017																																																														
SAMEA2521030																																																														
SAMEA2521033																																																														
SAMEA2521036																																																														
SAMEA2521037																																																														
SAMEA2521038																																																														
SAMEA2521045																																																														
SAMEA2521047																																																														
SAMEA2521050																																																														
SAMEA2521054																																																														
SAMEA2521056																																																														
SAMEA2521057																																																														
SAMEA2521060																																																														
SAMEA2521063																																																														
SAMEA2521065																																																														
SAMEA2521066																																																														
SAMEA2521070																																																														
SAMEA2521071																																																														
SAMEA2521077																																																														
SAMEA2521079																																																														
SAMEA2521082																																																														
SAMEA2521087																																																														
SAMEA2521092																																																														
SAMEA2521095																																																														
SAMEA2521097																																																														
SAMEA2521098																																																														
SAMEA2521099																																																														
SAMEA2521101																																																														
SAMEA2521103																																																														
SAMEA2521107																																																														
SAMEA2521110																																																														
SAMEA2521111																																																														
SAMEA2521114																																																														
SAMEA2521122																																																														
SAMEA2521123																																																														
SAMEA2521125																																																														
SAMEA2521127																																																														
SAMEA2521128																																																														
SAMEA2521132																																																														
SAMEA2521133																																																														
SAMEA2521134																																																														
SAMEA2521136																																																														
SAMEA2521139																																																														
SAMEA2521141																																																														
SAMEA2521142																																																														
SAMEA2521143																																																														
SAMEA2521144																																																														
SAMEA2521145																																																														
SAMEA2521152																																																														
SAMEA2521160																																																														
SAMEA2521161																																																														
SAMEA2521162																																																														
SAMEA2521168																																																														
SAMEA2521171																																																														
SAMEA2521172																																																														
SAMEA2521175																																																														
SAMEA2521178																																																														
SAMEA2521180																																																														
SAMEA2521184																																																														
